dd,hr,Ts_C,P,u,prec,PPFD,VPD,O3,Tleaf,Leaf_f_phen
223,20,10.86,101.3,4,0,30.39414063,0.140448418,6.469857143,10.86,0.980235294
223,21,9.365,101.3,4,0,5.061085938,0.099128118,4.810071429,9.365,0.980235294
223,22,7.246,101.3,4,0,2.820671875,0.071828543,3.096214286,7.246,0.980235294
223,23,5.7805,101.3,4,0,2.6211875,0.058019337,0.682714286,5.7805,0.980235294
224,0,4.7205,101.3,4,0,2.577359375,0.053248205,0.506214286,4.7205,0.972470588
224,1,3.93925,101.3,4,0,1.794164063,0.050204533,0.294428571,3.93925,0.972470588
224,2,3.32775,101.3,4,0,0.635375,0.047501734,0.188357143,3.32775,0.972470588
224,3,2.82375,101.3,4,0,0.469359375,0.045646698,0.129428571,2.82375,0.972470588
224,4,2.321,101.3,4,0,0,0.043860687,0.518,2.321,0.972470588
224,5,2.2665,101.3,4,0,8.923007813,0.041892418,0.376785714,2.2665,0.972470588
224,6,4.8475,101.3,4,0,62.02078125,0.040777836,0.223785714,4.8475,0.972470588
224,7,7.242,101.3,4,0,167.928125,0.052965398,0.630071429,7.242,0.972470588
224,8,9.9875,101.3,4,0,323.0664063,0.073303971,1.689928571,9.9875,0.972470588
224,9,13.5175,101.3,4,0,533.3484375,0.128187884,3.126857143,13.5175,0.972470588
224,10,15.865,101.3,4,0,729.2070313,0.342474031,11.40642857,15.865,0.972470588
224,11,17.095,101.3,4,0,870.3601563,0.477074317,25.49071429,17.095,0.972470588
224,12,18,101.3,4,0,1058.117188,0.539161508,44.09785714,18,0.972470588
224,13,18.155,101.3,4,0,940.63125,0.552774159,49.89,18.155,0.972470588
224,14,19.1075,101.3,4,0,1213.640625,0.554643042,49.82571429,19.1075,0.972470588
224,15,18.4725,101.3,4,0,938.8515625,0.55326253,47.93571429,18.4725,0.972470588
224,16,18.2675,101.3,4,0,837.1304688,0.543574253,55.01642857,18.2675,0.972470588
224,17,18.3775,101.3,4,0,625.1085938,0.529902623,57.69428571,18.3775,0.972470588
224,18,17.1075,101.3,4,0,293.834375,0.458919701,30.12785714,17.1075,0.972470588
224,19,15.11,101.3,4,0,130.58125,0.399272669,21.39214286,15.11,0.972470588
224,20,11.7,101.3,4,0,33.98007813,0.16190022,9.043,11.7,0.972470588
224,21,8.375,101.3,4,0,0.528328125,0.083905814,2.331142857,8.375,0.972470588
224,22,6.38775,101.3,4,0,0,0.063149877,0.329785714,6.38775,0.972470588
224,23,5.3715,101.3,4,0,0,0.055722667,0.512071429,5.3715,0.972470588
225,0,4.624,101.3,4,0,0,0.051827734,0.359142857,4.624,0.964
225,1,4.6,101.3,4,0,0,0.047075561,0.559071429,4.6,0.964
225,2,4.9275,101.3,4,0,0,0.047081411,0.470928571,4.9275,0.964
225,3,5.1705,101.3,4,0,0,0.045900391,0.347214286,5.1705,0.964
225,4,5.52075,101.3,4,0,0,0.044093533,0.694642857,5.52075,0.964
225,5,6.2475,101.3,4,0,4.43221875,0.043992923,0.971357143,6.2475,0.964
225,6,7.32575,101.3,4,0,53.27375,0.044818628,0.518142857,7.32575,0.964
225,7,8.9775,101.3,4,0,141.1796875,0.055592508,2.431642857,8.9775,0.964
225,8,11.255,101.3,4,0,277.20625,0.070088932,2.584642857,11.255,0.964
225,9,15.0925,101.3,4,0,614.0984375,0.134656524,7.441714286,15.0925,0.964
225,10,17.225,101.3,4,0,729.0476563,0.275146848,8.478428571,17.225,0.964
225,11,18.49,101.3,4,0,809.7179688,0.508644635,26.52071429,18.49,0.964
225,12,19.37,101.3,4,0,1020.265625,0.663049573,49.91857143,19.37,0.964
225,13,19.6025,101.3,4,0,1176.054688,0.720660035,58.16071429,19.6025,0.964
225,14,19.4375,101.3,4,0,1048.953125,0.659008678,55.81285714,19.4375,0.964
225,15,18.995,101.3,4,0,967.0742188,0.636098654,56.2,18.995,0.964
225,16,17.8025,101.3,4,0,731.796875,0.539127241,56.50071429,17.8025,0.964
225,17,16.6275,101.3,4,0,426.8460938,0.544501108,64.75357143,16.6275,0.964
225,18,14.9325,101.3,4,0,240.8820313,0.398556979,29.70428571,14.9325,0.964
225,19,13.4375,101.3,4,0,116.9945313,0.214205122,10.54235714,13.4375,0.964
225,20,11.655,101.3,4,0,32.37596875,0.124063253,4.874214286,11.655,0.964
225,21,9.835,101.3,4,0,0.381171875,0.081058738,0.606285714,9.835,0.964
225,22,8.7625,101.3,4,0,0,0.067781564,0.4415,8.7625,0.964
225,23,8.7775,101.3,4,0,0,0.062478918,0.765214286,8.7775,0.964
226,0,8.815,101.3,4,0,0,0.060937083,0.688714286,8.815,0.956235294
226,1,9.02,101.3,4,0,0,0.060350473,1.595285714,9.02,0.956235294
226,2,9.4425,101.3,4,0,0,0.061207341,0.865357143,9.4425,0.956235294
226,3,9.895,101.3,4,0,0,0.054257093,1.006785714,9.895,0.956235294
226,4,10.845,101.3,4,0,0,0.036701012,8.988357143,10.845,0.956235294
226,5,11.125,101.3,4,0,0,0.027794733,10.30128571,11.125,0.956235294
226,6,11.07,101.3,4,0,2.017421875,0.024066873,10.68521429,11.07,0.956235294
226,7,11.1075,101.3,4,0,20.63667188,0.022804871,11.90357143,11.1075,0.956235294
226,8,11.07,101.3,4,0,28.58125,0.021429407,13.68685714,11.07,0.956235294
226,9,11.1625,101.3,4,0,43.01132813,0.021229729,12.04428571,11.1625,0.956235294
226,10,11.2925,101.3,4,0,47.77796875,0.021413627,12.64571429,11.2925,0.956235294
226,11,11.635,101.3,4,0,80.07929688,0.02224711,29.03357143,11.635,0.956235294
226,12,11.98,101.3,4,0,93.57304688,0.025210837,39.22857143,11.98,0.956235294
226,13,12.36,101.3,4,0,104.7757813,0.026208629,39.01857143,12.36,0.956235294
226,14,12.6125,101.3,4,0,103.434375,0.025186793,37.30571429,12.6125,0.956235294
226,15,12.8,101.3,4,0,115.2945313,0.023281084,38.08142857,12.8,0.956235294
226,16,13.045,101.3,4,0,104.9723438,0.023657414,39.90571429,13.045,0.956235294
226,17,13.2,101.3,4,0,81.91078125,0.025415597,37.22714286,13.2,0.956235294
226,18,13.0475,101.3,4,0,32.06492188,0.023285705,14.5405,13.0475,0.956235294
226,19,13.1725,101.3,4,0,12.79369531,0.020068797,9.4845,13.1725,0.956235294
226,20,12.9375,101.3,4,0,3.194007813,0.019389923,23.06428571,12.9375,0.956235294
226,21,12.625,101.3,4,0,1.523625,0.020458227,20.935,12.625,0.956235294
226,22,12.405,101.3,4,0,1.259992188,0.021605153,17.32785714,12.405,0.956235294
226,23,12.505,101.3,4,0,1.112171875,0.022472475,13.995,12.505,0.956235294
227,0,12.4425,101.3,4,0,0.798601563,0.025629176,14.44928571,12.4425,0.948470588
227,1,12.4825,101.3,4,0,0,0.027868153,13.28214286,12.4825,0.948470588
227,2,12.43,101.3,4,0,0,0.026690168,12.79571429,12.43,0.948470588
227,3,12.5725,101.3,4,0,0,0.023300421,14.69714286,12.5725,0.948470588
227,4,12.445,101.3,4,0,0,0.025272352,11.37657143,12.445,0.948470588
227,5,11.9425,101.3,4,0,2.895976563,0.018861419,7.892642857,11.9425,0.948470588
227,6,11.5575,101.3,4,0,32.24953125,0.019409245,7.627857143,11.5575,0.948470588
227,7,11.935,101.3,4,0,54.219375,0.021644992,8.487785714,11.935,0.948470588
227,8,12.4725,101.3,4,0,101.3585156,0.026403109,9.899857143,12.4725,0.948470588
227,9,11.925,101.3,4,0,91.1253125,0.036632666,14.42714286,11.925,0.948470588
227,10,12.025,101.3,4,0,293.25,0.048815546,18.25214286,12.025,0.948470588
227,11,12.6225,101.3,4,0,320.76875,0.062460411,25.86642857,12.6225,0.948470588
227,12,12.86,101.3,4,0,314.18125,0.09237804,38.15285714,12.86,0.948470588
227,13,12.675,101.3,4,0,314.1148438,0.107391997,42.16071429,12.675,0.948470588
227,14,13.35,101.3,4,0,339.946875,0.142501743,39.58785714,13.35,0.948470588
227,15,12.6575,101.3,4,0,173.2007813,0.128869014,40.98428571,12.6575,0.948470588
227,16,12.7075,101.3,4,0,176.7734375,0.08117496,45.02214286,12.7075,0.948470588
227,17,13.5925,101.3,4,0,315.296875,0.119086226,41.36,13.5925,0.948470588
227,18,13.9925,101.3,4,0,195.4070313,0.149783034,18.97928571,13.9925,0.948470588
227,19,13.8125,101.3,4,0,149.1139063,0.188309887,12.21092857,13.8125,0.948470588
227,20,11.0775,101.3,4,0,28.68085938,0.10357211,9.812857143,11.0775,0.948470588
227,21,8.3675,101.3,4,0,4.277359375,0.069290165,1.730714286,8.3675,0.948470588
227,22,6.8485,101.3,4,0,1.646078125,0.056015428,0.411857143,6.8485,0.948470588
227,23,5.80325,101.3,4,0,0,0.049809379,0.223642857,5.80325,0.948470588
228,0,5.09875,101.3,4,0,0,0.045890916,0.347357143,5.09875,0.939294118
228,1,4.921,101.3,4,0,0,0.04467451,0.370785714,4.921,0.939294118
228,2,5.344,101.3,4,0,0,0.041097858,0.5475,5.344,0.939294118
228,3,5.8665,101.3,4,0,0,0.046554069,0.117857143,5.8665,0.939294118
228,4,6.6015,101.3,4,0,0,0.039963269,0.553428571,6.6015,0.939294118
228,5,8.1325,101.3,4,0,1.448320313,0.043567284,0.571,8.1325,0.939294118
228,6,8.885,101.3,4,0,20.4796875,0.044994187,0.376785714,8.885,0.939294118
228,7,9.8125,101.3,4,0,104.6469531,0.039104127,0.524071429,9.8125,0.939294118
228,8,11.745,101.3,4,0,282.94375,0.052403657,2.649428571,11.745,0.939294118
228,9,14.035,101.3,4,0,538.9398438,0.105337907,5.493142857,14.035,0.939294118
228,10,15.0775,101.3,4,0,520.2796875,0.165373516,7.595285714,15.0775,0.939294118
228,11,17.5025,101.3,4,0,732.5539063,0.249012415,14.75221429,17.5025,0.939294118
228,12,16.145,101.3,4,0,521.6476563,0.232588595,34.68928571,16.145,0.939294118
228,13,15.73,101.3,4,0,348.446875,0.264475291,44.94571429,15.73,0.939294118
228,14,15.725,101.3,4,0,498.9765625,0.280915079,47.005,15.725,0.939294118
228,15,14.9325,101.3,4,0,250.0726563,0.284380379,51.93714286,14.9325,0.939294118
228,16,13.9725,101.3,4,0,148.8296875,0.222189147,50.16357143,13.9725,0.939294118
228,17,14.54,101.3,4,0,248.4390625,0.202779565,45.89142857,14.54,0.939294118
228,18,14.55,101.3,4,0,194.2382813,0.214505515,20.85285714,14.55,0.939294118
228,19,13.875,101.3,4,0,83.46070313,0.188283338,13.21357143,13.875,0.939294118
228,20,13.1875,101.3,4,0,14.48891406,0.142514423,10.47614286,13.1875,0.939294118
228,21,11.9475,101.3,4,0,2.521578125,0.094338207,3.967714286,11.9475,0.939294118
228,22,11.475,101.3,4,0,0.988390625,0.075520879,1.7245,11.475,0.939294118
228,23,11.2275,101.3,4,0,0,0.070294332,1.418571429,11.2275,0.939294118
229,0,11.3975,101.3,4,0,0,0.068395714,2.001214286,11.3975,0.930117647
229,1,11.755,101.3,4,0,0,0.069687728,2.071714286,11.755,0.930117647
229,2,11.8725,101.3,4,0,0,0.061190965,1.1655,11.8725,0.930117647
229,3,12.215,101.3,4,0,0,0.039117541,3.502,12.215,0.930117647
229,4,12.45,101.3,4,0,0,0.031059091,6.533857143,12.45,0.930117647
229,5,12.505,101.3,4,0,1.81103125,0.03008412,4.191,12.505,0.930117647
229,6,12.72,101.3,4,0,16.30140625,0.026100214,4.326071429,12.72,0.930117647
229,7,12.91,101.3,4,0,37.7134375,0.025682669,4.214214286,12.91,0.930117647
229,8,13.1,101.3,4,0,46.19617188,0.028641898,2.713357143,13.1,0.930117647
229,9,13.275,101.3,4,0,73.93273438,0.030877137,2.889714286,13.275,0.930117647
229,10,13.62,101.3,4,0,103.9390625,0.03235904,3.696285714,13.62,0.930117647
229,11,14.1275,101.3,4,0,225.4890625,0.037472873,16.6025,14.1275,0.930117647
229,12,15.235,101.3,4,0,303.0117188,0.070977472,27.40857143,15.235,0.930117647
229,13,15.48,101.3,4,0,271.7875,0.090128267,31.75357143,15.48,0.930117647
229,14,16.43,101.3,4,0,415.2648438,0.129871165,33.87357143,16.43,0.930117647
229,15,16.055,101.3,4,0,250.2585938,0.140031055,37.68428571,16.055,0.930117647
229,16,15.2725,101.3,4,0,144.075,0.133186865,41.72428571,15.2725,0.930117647
229,17,15.3075,101.3,4,0,135.7210938,0.146965713,43.84142857,15.3075,0.930117647
229,18,15.1225,101.3,4,0,96.23460938,0.133627605,18.63607143,15.1225,0.930117647
229,19,14.83,101.3,4,0,46.57867188,0.119328123,7.116,14.83,0.930117647
229,20,14.285,101.3,4,0,11.76652344,0.090775828,2.784071429,14.285,0.930117647
229,21,13.8025,101.3,4,0,6.206328125,0.078510108,0.712214286,13.8025,0.930117647
229,22,13.5525,101.3,4,0,5.903648438,0.080736949,3.773357143,13.5525,0.930117647
229,23,12.835,101.3,4,0,5.333351563,0.07704096,0.341357143,12.835,0.930117647
230,0,12.29,101.3,4,0,5.263625,0.065756698,0.253071429,12.29,0.920235294
230,1,12.4775,101.3,4,0,4.8758125,0.065848552,0.523928571,12.4775,0.920235294
230,2,13.0225,101.3,4,0,4.775804688,0.067493233,0.506285714,13.0225,0.920235294
230,3,13.23,101.3,4,0,3.86484375,0.069174759,0.523928571,13.23,0.920235294
230,4,13.25,101.3,4,0,3.912257813,0.068123406,0.447428571,13.25,0.920235294
230,5,13.245,101.3,4,0,5.931804688,0.065057546,0.141285714,13.245,0.920235294
230,6,13.47,101.3,4,0,28.11507813,0.066791479,0.047071429,13.47,0.920235294
230,7,14.29,101.3,4,0,101.0185156,0.081032459,1.065214286,14.29,0.920235294
230,8,15.2125,101.3,4,0,198.4085938,0.118845138,3.243,15.2125,0.920235294
230,9,15.635,101.3,4,0,252.6359375,0.138096297,3.855142857,15.635,0.920235294
230,10,17.25,101.3,4,0,511.3414063,0.196844478,6.215357143,17.25,0.920235294
230,11,16.7425,101.3,4,0,319.3875,0.199192251,20.43764286,16.7425,0.920235294
230,12,16.5575,101.3,4,0,223.496875,0.170961155,33.00357143,16.5575,0.920235294
230,13,15.97,101.3,4,0,140.196875,0.145170524,35.37,15.97,0.920235294
230,14,16.3525,101.3,4,0,233.9757813,0.162237139,34.52142857,16.3525,0.920235294
230,15,16.705,101.3,4,0,207.6125,0.179226921,37.87785714,16.705,0.920235294
230,16,16.9475,101.3,4,0,268.8125,0.228352562,41.75285714,16.9475,0.920235294
230,17,16.9425,101.3,4,0,228.065625,0.250963423,41.66642857,16.9425,0.920235294
230,18,16.3,101.3,4,0,124.95,0.235361841,14.00571429,16.3,0.920235294
230,19,15.675,101.3,4,0,44.36867188,0.184303908,10.51928571,15.675,0.920235294
230,20,15.09,101.3,4,0,6.800664063,0.151357035,9.787214286,15.09,0.920235294
230,21,14.625,101.3,4,0,1.4014375,0.136485436,9.506428571,14.625,0.920235294
230,22,14.3325,101.3,4,0,0.866601563,0.118821131,7.698285714,14.3325,0.920235294
230,23,14.3125,101.3,4,0,0.824632813,0.117036251,10.05857143,14.3125,0.920235294
231,0,14.2325,101.3,4,0,0.539085938,0.104261025,9.540357143,14.2325,0.909647059
231,1,14.4025,101.3,4,0,0.20878125,0.102953559,10.61214286,14.4025,0.909647059
231,2,14.515,101.3,4,0,0.04728125,0.104118298,9.081714286,14.515,0.909647059
231,3,14.4375,101.3,4,0,0,0.103186867,8.675714286,14.4375,0.909647059
231,4,14.135,101.3,4,0,0,0.056841338,6.3275,14.135,0.909647059
231,5,14.0725,101.3,4,0,0,0.055406967,5.426642857,14.0725,0.909647059
231,6,14.025,101.3,4,0,7.817742188,0.054836251,6.834428571,14.025,0.909647059
231,7,14.22,101.3,4,0,37.12640625,0.064857053,6.727142857,14.22,0.909647059
231,8,14.8675,101.3,4,0,167.7169531,0.092143048,5.7155,14.8675,0.909647059
231,9,15.8325,101.3,4,0,348.925,0.175828083,7.9235,15.8325,0.909647059
231,10,16.4725,101.3,4,0,589.846875,0.309162323,15.40357143,16.4725,0.909647059
231,11,17.22,101.3,4,0,657.4351563,0.418483893,42.21857143,17.22,0.909647059
231,12,16.5275,101.3,4,0,662.9867188,0.360073363,48.96285714,16.5275,0.909647059
231,13,16.5225,101.3,4,0,655.1640625,0.351030384,52.01357143,16.5225,0.909647059
231,14,18.115,101.3,4,0,1040.984375,0.443812122,53.04857143,18.115,0.909647059
231,15,18.8125,101.3,4,0,882.353125,0.505980417,54.76785714,18.8125,0.909647059
231,16,17.8075,101.3,4,0,663.10625,0.423587727,55.515,17.8075,0.909647059
231,17,17.3975,101.3,4,0,473.4765625,0.404330599,57.32642857,17.3975,0.909647059
231,18,16.58,101.3,4,0,275.29375,0.36646555,21.53285714,16.58,0.909647059
231,19,14.9025,101.3,4,0,105.4185938,0.285102211,19.29642857,14.9025,0.909647059
231,20,11.5275,101.3,4,0,22.91785938,0.113165957,3.903,11.5275,0.909647059
231,21,9.0775,101.3,4,0,2.633804688,0.069528787,0.741714286,9.0775,0.909647059
231,22,7.9825,101.3,4,0,0,0.05785673,0.541642857,7.9825,0.909647059
231,23,7.2875,101.3,4,0,0,0.05517426,0.712357143,7.2875,0.909647059
232,0,6.82625,101.3,4,0,0,0.051970171,0.370857143,6.82625,0.899764706
232,1,6.39025,101.3,4,0,0,0.049471936,0.082428571,6.39025,0.899764706
232,2,6.82075,101.3,4,0,0,0.04403425,0.482642857,6.82075,0.899764706
232,3,9.1675,101.3,4,0,0,0.04934399,0.423785714,9.1675,0.899764706
232,4,10.295,101.3,4,0,0,0.048528794,0.512071429,10.295,0.899764706
232,5,11.005,101.3,4,0,0,0.047269775,0.464928571,11.005,0.899764706
232,6,12.2825,101.3,4,0,30.26597656,0.048936,1.342142857,12.2825,0.899764706
232,7,13.3825,101.3,4,0,79.39398438,0.059117831,6.016357143,13.3825,0.899764706
232,8,14.0075,101.3,4,0,156.4265625,0.070366629,5.686214286,14.0075,0.899764706
232,9,14.8575,101.3,4,0,264.24375,0.106867761,5.875428571,14.8575,0.899764706
232,10,17.3875,101.3,4,0,618.4945313,0.214447799,6.027642857,17.3875,0.899764706
232,11,19.705,101.3,4,0,766.7796875,0.330002466,25.41357143,19.705,0.899764706
232,12,21.0125,101.3,4,0,930.75,0.399425377,32.36428571,21.0125,0.899764706
232,13,21.61,101.3,4,0,1065.554688,0.484018247,39.32,21.61,0.899764706
232,14,20.96,101.3,4,0,1075.117188,0.506666404,43.635,20.96,0.899764706
232,15,19.545,101.3,4,0,811.325,0.448913501,50.69357143,19.545,0.899764706
232,16,18.48,101.3,4,0,716.815625,0.432821635,53.50071429,18.48,0.899764706
232,17,16.4,101.3,4,0,292.2007813,0.327322324,55.17285714,16.4,0.899764706
232,18,15.28,101.3,4,0,183.3476563,0.301659534,20.45928571,15.28,0.899764706
232,19,13.9875,101.3,4,0,81.64382813,0.192857959,11.60114286,13.9875,0.899764706
232,20,12.7525,101.3,4,0,9.398742188,0.099466001,2.195428571,12.7525,0.899764706
232,21,10.99,101.3,4,0,0,0.077392707,0.959428571,10.99,0.899764706
232,22,9.2375,101.3,4,0,0,0.066200526,0.359071429,9.2375,0.899764706
232,23,8.305,101.3,4,0,0,0.05749722,0.323785714,8.305,0.899764706
233,0,8.0525,101.3,4,0,0,0.052750466,0.229428571,8.0525,0.889882353
233,1,8.3975,101.3,4,0,0,0.050695969,0.058857143,8.3975,0.889882353
233,2,9.09,101.3,4,0,0,0.053417777,0.329642857,9.09,0.889882353
233,3,8.855,101.3,4,0,0,0.055702455,0.417857143,8.855,0.889882353
233,4,8.03,101.3,4,0,0,0.052401001,0.205928571,8.03,0.889882353
233,5,7.655,101.3,4,0,0.8659375,0.050030253,0.0765,7.655,0.889882353
233,6,7.85,101.3,4,0,51.97484375,0.04724964,0.353214286,7.85,0.889882353
233,7,10.335,101.3,4,0,160.75625,0.050228343,0.518,10.335,0.889882353
233,8,13.97,101.3,4,0,342.0585938,0.090536361,5.657857143,13.97,0.889882353
233,9,15.935,101.3,4,0,521.79375,0.211837634,15.42857143,15.935,0.889882353
233,10,17.075,101.3,4,0,629.265625,0.33581678,18.55571429,17.075,0.889882353
233,11,18.585,101.3,4,0,766.275,0.46136746,40.12928571,18.585,0.889882353
233,12,19.735,101.3,4,0,936.59375,0.519212721,46.32571429,19.735,0.889882353
233,13,20.165,101.3,4,0,1056.257813,0.565701148,48.45857143,20.165,0.889882353
233,14,20.25,101.3,4,0,1047.226563,0.590050615,57.50428571,20.25,0.889882353
233,15,19.97,101.3,4,0,806.5835938,0.572919626,60.81,19.97,0.889882353
233,16,18.9675,101.3,4,0,554.3460938,0.499389201,64.365,18.9675,0.889882353
233,17,18.62,101.3,4,0,431.6273438,0.465061068,64.35071429,18.62,0.889882353
233,18,17.8475,101.3,4,0,195.60625,0.399615927,37.12,17.8475,0.889882353
233,19,16.74,101.3,4,0,64.76601563,0.331140287,37.22642857,16.74,0.889882353
233,20,16.1125,101.3,4,0,10.91492969,0.282465261,34.85928571,16.1125,0.889882353
233,21,15.92,101.3,4,0,0,0.285345029,34.30857143,15.92,0.889882353
233,22,15.64,101.3,4,0,0,0.216760706,35.19071429,15.64,0.889882353
233,23,15.1875,101.3,4,0,0,0.107867566,21.24857143,15.1875,0.889882353
234,0,15.5775,101.3,4,0,0,0.110159276,20.91285714,15.5775,0.879294118
234,1,16.365,101.3,4,0,0,0.137243763,23.84285714,16.365,0.879294118
234,2,16.77,101.3,4,0,0,0.163737647,27.41071429,16.77,0.879294118
234,3,16.715,101.3,4,0,0,0.149371374,21.815,16.715,0.879294118
234,4,16.6775,101.3,4,0,0,0.130982212,20.915,16.6775,0.879294118
234,5,16.5325,101.3,4,0,0,0.102037562,24.10428571,16.5325,0.879294118
234,6,16.1925,101.3,4,0,2.689453125,0.068561851,16.91714286,16.1925,0.879294118
234,7,16.2975,101.3,4,0,18.59428125,0.078287038,16.66428571,16.2975,0.879294118
234,8,16.4575,101.3,4,0,62.1509375,0.09406415,16.34571429,16.4575,0.879294118
234,9,16.67,101.3,4,0,113.8800781,0.098664209,14.46785714,16.67,0.879294118
234,10,16.5275,101.3,4,0,173.93125,0.101064978,15.06214286,16.5275,0.879294118
234,11,16.74,101.3,4,0,206.0585938,0.121973976,37.97785714,16.74,0.879294118
234,12,17.3075,101.3,4,0,252.3835938,0.165951617,42.73071429,17.3075,0.879294118
234,13,17.3675,101.3,4,0,251.5867188,0.167077884,47.46928571,17.3675,0.879294118
234,14,18.77,101.3,4,0,442.85,0.249070511,48.78857143,18.77,0.879294118
234,15,19.735,101.3,4,0,563.4703125,0.323717344,53.50428571,19.735,0.879294118
234,16,18.9725,101.3,4,0,348.765625,0.264303737,53.07357143,18.9725,0.879294118
234,17,17.7575,101.3,4,0,167.7421875,0.204268218,57.55642857,17.7575,0.879294118
234,18,17.41,101.3,4,0,108.0615625,0.180949132,10.94771429,17.41,0.879294118
234,19,16.565,101.3,4,0,33.55242188,0.125808272,3.890714286,16.565,0.879294118
234,20,15.3275,101.3,4,0,4.64046875,0.096651826,1.300785714,15.3275,0.879294118
234,21,14.3325,101.3,4,0,0,0.076764167,0.582714286,14.3325,0.879294118
234,22,13.9675,101.3,4,0,0,0.072178072,0.058928571,13.9675,0.879294118
234,23,14.9775,101.3,4,0,0,0.065129065,3.861,14.9775,0.879294118
235,0,15.4625,101.3,4,0,0,0.086074751,4.302428571,15.4625,0.867294118
235,1,15.235,101.3,4,0,0,0.085259525,4.108428571,15.235,0.867294118
235,2,15.3775,101.3,4,0,0,0.081238906,5.103357143,15.3775,0.867294118
235,3,15.0975,101.3,4,0,0,0.081077294,3.349285714,15.0975,0.867294118
235,4,14.995,101.3,4,0,0,0.07585649,2.843,14.995,0.867294118
235,5,14.64,101.3,4,0,0,0.073723567,2.036571429,14.64,0.867294118
235,6,15.235,101.3,4,0,44.89301563,0.070111893,5.3565,15.235,0.867294118
235,7,15.68,101.3,4,0,1.123460938,0.057446419,4.8855,15.68,0.867294118
235,8,15.7725,101.3,4,0,72.08239063,0.013886931,5.368857143,15.7725,0.867294118
235,9,16.9425,101.3,4,0,192.896875,0.011100305,5.074571429,16.9425,0.867294118
235,10,19.34,101.3,4,0,474.5125,0.034785031,8.289928571,19.34,0.867294118
235,11,20.65,101.3,4,0,582.2898438,0.111953119,25.31714286,20.65,0.867294118
235,12,21.7925,101.3,4,0,613.009375,0.203608959,34.80857143,21.7925,0.867294118
235,13,22.2,101.3,4,0,757.3632813,0.301051922,43.89142857,22.2,0.867294118
235,14,21.9475,101.3,4,0,599.4890625,0.287233872,46.83142857,21.9475,0.867294118
235,15,21.64,101.3,4,0,609.4898438,0.311633325,52.16142857,21.64,0.867294118
235,16,21.3425,101.3,4,0,516.6273438,0.347279013,51.24857143,21.3425,0.867294118
235,17,20.02,101.3,4,0,361.9273438,0.280910276,48.67071429,20.02,0.867294118
235,18,18.2225,101.3,4,0,202.3929688,0.212944852,21.785,18.2225,0.867294118
235,19,16.6925,101.3,4,0,81.55351563,0.143932775,14.50221429,16.6925,0.867294118
235,20,15.125,101.3,4,0,11.99655469,0.096691465,4.814642857,15.125,0.867294118
235,21,15.4525,101.3,4,0,0,0.078119802,4.02,15.4525,0.867294118
235,22,14.7275,101.3,4,0,0,0.091314992,7.299071429,14.7275,0.867294118
235,23,14.1925,101.3,4,0,0,0.086187268,8.533285714,14.1925,0.867294118
236,0,14.0375,101.3,4,0,0,0.088129651,9.222428571,14.0375,0.856705882
236,1,14.225,101.3,4,0,0,0.084341481,7.603571429,14.225,0.856705882
236,2,14.025,101.3,4,0,0,0.084856097,6.450928571,14.025,0.856705882
236,3,13.3425,101.3,4,0,0,0.087679942,7.309571429,13.3425,0.856705882
236,4,12.8825,101.3,4,0,0,0.088427261,8.8105,12.8825,0.856705882
236,5,12.6425,101.3,4,0,0,0.0899733,9.287857143,12.6425,0.856705882
236,6,12.6125,101.3,4,0,8.358820313,0.095271783,9.313571429,12.6125,0.856705882
236,7,12.4775,101.3,4,0,38.99109375,0.103838101,10.37357143,12.4775,0.856705882
236,8,12.5875,101.3,4,0,63.15234375,0.109692725,10.75571429,12.5875,0.856705882
236,9,12.8075,101.3,4,0,89.5475,0.122378192,10.20928571,12.8075,0.856705882
236,10,12.93,101.3,4,0,141.3257813,0.139017155,11.34285714,12.93,0.856705882
236,11,13.01,101.3,4,0,180.2,0.1532343,32.43,13.01,0.856705882
236,12,13.27,101.3,4,0,203.5617188,0.16195681,37.76285714,13.27,0.856705882
236,13,13.115,101.3,4,0,173.240625,0.16598415,39.71857143,13.115,0.856705882
236,14,12.6125,101.3,4,0,131.9226563,0.131774382,41.00214286,12.6125,0.856705882
236,15,12.115,101.3,4,0,103.2484375,0.111283211,46.15857143,12.115,0.856705882
236,16,11.36,101.3,4,0,72.11054688,0.119983593,44.96928571,11.36,0.856705882
236,17,11.0275,101.3,4,0,62.42851563,0.137418985,48.465,11.0275,0.856705882
236,18,10.865,101.3,4,0,45.15359375,0.200010463,18.57785714,10.865,0.856705882
236,19,10.525,101.3,4,0,18.91382813,0.224144407,21.28071429,10.525,0.856705882
236,20,10.23,101.3,4,0,4.71165625,0.209483369,20.115,10.23,0.856705882
236,21,10.155,101.3,4,0,3.07540625,0.194787361,18.23785714,10.155,0.856705882
236,22,10.1575,101.3,4,0,2.264984375,0.191717724,17.51857143,10.1575,0.856705882
236,23,10.33,101.3,4,0,1.617921875,0.183586025,16.59642857,10.33,0.856705882
237,0,10.4475,101.3,4,0,2.012242188,0.193256252,16.55428571,10.4475,0.848235294
237,1,10.335,101.3,4,0,1.519109375,0.217237582,20.35857143,10.335,0.848235294
237,2,10.205,101.3,4,0,1.392539063,0.216913619,20.22357143,10.205,0.848235294
237,3,10.03,101.3,4,0,0.404679688,0.172248049,19.17571429,10.03,0.848235294
237,4,10.2925,101.3,4,0,1.757109375,0.166222475,17.72142857,10.2925,0.848235294
