,dd,hr,ts_c,par,td,lai,sai,dvi,photoperiod,o3_ppb_i,u_i,ustar,canopy_height,|,micro_u,PARsun,PARshade,o3_ppb,o3_nmol_m3,layer_height,LAI_flag,A_n,A_n_limit_factor,fst,fst_canopy,fst_acc,fst_acc_day,fst_acc_day_prev,rsto_l,rb_l,gsto_l,gsto_l_bulk,gsto,gsto_bulk,gsto_canopy,A_n_canopy,c_root,c_stem,c_leaf,c_harv,c_resv,npp,npp_acc,fO3_h,fO3_d,fO3_l,f_LS,f_LA,c_i,td_dd,td_dd_flag,pody,pod0,precip_acc,swp,asw,smd,sn,ei,et,pet,es,ei_acc,et_acc,pet_acc,es_acc,f_phen,leaf_f_phen,f_light,leaf_f_light,f_temp,f_VPD,f_SW,f_O3,rsto_c,ra,rb,rsur,rinc,V_cmax_25,J_max_25,LAIsunfrac,component_LAI,V_cmax,J_max,R_d,R_dc,total_emerged_leaves
1693,141,13,20.14,204.99781181619255,591.2012499999998,3,3.0,-1.001,17.41480117297825,59.68907370782434,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,139.1297731017681,115.5762076944894,39.7549744206684,1649.4732966195745,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,37.36876644631796,0.0,0.0,369.83649585772287,1109.5094875731686,1109.5094875731686,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,483.69583333333316,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9964366067263868,0.9999146201129889,0.8247979591836736,1.0,1.0,1.0,110.85980009872475,61.07547033607729,29.80415463455966,78.84824681883765,206.14285682687486,,,0.45355405222815054,3,,,,0,0
1694,141,14,19.45,176.0787746170678,591.2012499999998,3,3.0,-1.001,17.41480117297825,59.05511492803447,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,122.06715193679015,103.61068636484431,39.67860892288849,1650.1870799972592,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,37.36876644631796,0.0,0.0,349.1640594875774,1047.4921784627322,1047.4921784627322,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,483.69583333333316,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9933561678678282,0.9996798753158209,0.781109693877551,1.0,1.0,1.0,117.4233111511258,61.07547033607729,29.80415463455966,82.11269793940448,206.14285682687486,,,0.4273642719034519,3,,,,0,0
1695,141,15,20.35,177.0109409190372,591.2012499999998,3,3.0,-1.001,17.41480117297825,58.819365966245904,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,125.4668318618086,98.56592218052143,39.520212303344344,1638.559550662373,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,37.36876644631796,0.0,0.0,349.1640594875774,1047.4921784627322,1047.4921784627322,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,483.69583333333316,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9919518706586783,0.9996932262338154,0.8371301020408164,1.0,1.0,1.0,117.4233111511258,61.07547033607729,29.80415463455966,82.11269793940448,206.14285682687486,,,0.38484960730310735,3,,,,0,0
1696,141,16,20.02,145.76148796498904,591.2012499999998,3,3.0,-1.001,17.41480117297825,59.46767561116445,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,108.60959482666794,81.62366979306006,39.955804842452565,1658.4845210804467,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,37.36876644631796,0.0,0.0,349.1640594875774,1047.4921784627322,1047.4921784627322,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,483.69583333333316,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9815203890291544,0.9987205180377976,0.8175489795918368,1.0,1.0,1.0,117.4233111511258,61.07547033607729,29.80415463455966,82.11269793940448,206.14285682687486,,,0.3240363950673959,3,,,,0,0
1697,141,17,19.08,79.29321663019694,591.2012499999998,3,3.0,-1.001,17.41480117297825,59.424607111100244,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,60.91670575310979,49.78878846100485,40.660449732666535,1693.1617397154282,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,37.36876644631796,0.0,0.0,308.51490942935834,925.544728288075,925.544728288075,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,483.69583333333316,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.907245403350375,0.9733162363088588,0.7556816326530611,1.0,1.0,1.0,132.8947118822726,61.07547033607729,29.80415463455966,89.38993560633952,206.14285682687486,,,0.24427898776330167,3,,,,0,0
1698,141,18,18.22,44.07877461706783,591.2012499999998,3,3.0,-1.001,17.41480117297825,60.63236015695666,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,37.39846167404338,27.910878729757965,43.18418899597409,1803.5616838449025,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,37.36876644631796,0.0,0.0,228.7576855669842,686.2730567009526,686.2730567009526,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,483.69583333333316,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7354802100568009,0.8665995803895582,0.6911816326530612,1.0,1.0,1.0,179.22895092411878,61.07547033607729,29.80415463455966,108.20586096461338,206.14285682687486,,,0.15025841296367784,3,,,,0,0
1699,141,19,17.65,24.021881838074396,591.2012499999998,3,3.0,-1.001,17.41480117297825,59.359964878846846,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,39.66329014916326,13.703461601740255,44.559676266582066,1864.6558631578105,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,37.36876644631796,0.0,0.0,140.78322344291635,422.3496703287491,422.3496703287491,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,483.69583333333316,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4855886052509858,0.666395793778702,0.6442729591836733,1.0,1.0,1.0,291.22788211071435,61.07547033607729,29.80415463455966,140.92595420272153,206.14285682687486,,,0.05434614155075834,3,,,,0,0
1700,141,20,17.2,4.431072210065645,591.2012499999998,3,3.0,-1.001,17.41480117297825,52.17521595405516,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,0.0,0.0,43.707995329677715,1831.8509073881671,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,37.36876644631796,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,483.69583333333316,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6048979591836734,1.0,1.0,1.0,100000.0,61.07547033607729,29.80415463455966,272.31722500001877,206.14285682687486,,,0.0,3,,,,0,0
1701,141,21,16.73,0.23413566739606126,591.2012499999998,3,3.0,-1.001,17.41480117297825,51.42985572614008,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,0.0,0.0,43.083594758735586,1808.6092428924599,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,37.36876644631796,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,483.69583333333316,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.561566836734694,1.0,1.0,1.0,100000.0,61.07547033607729,29.80415463455966,272.31722500001877,206.14285682687486,,,0.0,3,,,,0,0
1702,141,22,16.67,0.0,591.2012499999998,3,3.0,-1.001,17.41480117297825,50.63125548194536,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,0.0,0.0,42.41459443685779,1780.8938448340994,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,37.36876644631796,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,483.69583333333316,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5558729591836736,1.0,1.0,1.0,100000.0,61.07547033607729,29.80415463455966,272.31722500001877,206.14285682687486,,,0.0,3,,,,0,0
1703,141,23,16.59,0.0,591.2012499999998,3,3.0,-1.001,17.41480117297825,49.88589525403029,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,0.0,0.0,41.79019386591566,1755.1611461287046,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,37.36876644631796,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,483.69583333333316,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5482239795918368,1.0,1.0,1.0,100000.0,61.07547033607729,29.80415463455966,272.31722500001877,206.14285682687486,,,0.0,3,,,,0,0
1704,142,0,16.65,0.0,609.6937499999998,3,3.0,-1.001,17.46709200222929,48.92757496099663,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,0.0,0.0,40.98739429123088,1721.0876759537775,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,37.36876644631796,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,502.1883333333331,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5539668367346937,1.0,1.0,1.0,100000.0,61.07547033607729,29.80415463455966,272.31722500001877,206.14285682687486,,,0.0,3,,,,0,0
1705,142,1,16.69,0.0,609.6937499999998,3,3.0,-1.001,17.46709200222929,48.71461489587803,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,0.0,0.0,40.80899528748823,1713.3600956871612,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,37.36876644631796,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,502.1883333333331,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.557775,1.0,1.0,1.0,100000.0,61.07547033607729,29.80415463455966,272.31722500001877,206.14285682687486,,,0.0,3,,,,0,0
1706,142,2,16.89,0.0,609.6937499999998,3,3.0,-1.001,17.46709200222929,48.18221473308155,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,0.0,0.0,40.36299372028875,1693.4662283164969,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,37.36876644631796,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,502.1883333333331,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.576570918367347,1.0,1.0,1.0,100000.0,61.07547033607729,29.80415463455966,272.31722500001877,206.14285682687486,,,0.0,3,,,,0,0
1707,142,3,17.01,0.0,609.6937499999998,3,3.0,-1.001,17.46709200222929,47.490094521446125,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,0.0,0.0,39.78319290028228,1668.4498580775728,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,37.36876644631796,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,502.1883333333331,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5876525510204084,1.0,1.0,1.0,100000.0,61.07547033607729,29.80415463455966,272.31722500001877,206.14285682687486,,,0.0,3,,,,0,0
1708,142,4,17.12,0.0,609.6937499999998,3,3.0,-1.001,17.46709200222929,47.064174391208944,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,0.0,0.0,39.426394892796985,1652.8596620557153,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,37.36876644631796,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,502.1883333333331,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5976816326530613,1.0,1.0,1.0,100000.0,61.07547033607729,29.80415463455966,272.31722500001877,206.14285682687486,,,0.02433629607741039,3,,,,0,0
1709,142,5,17.13,1.6323851203501094,609.6937499999998,3,3.0,-1.001,17.46709200222929,47.027945621084505,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,1.1697268817280135,1.151605923016398,38.91550014105813,1631.3853886724416,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,37.36876644631796,0.0,0.0,13.834583458028634,41.503750374085904,41.503750374085904,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,502.1883333333331,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05136013013585016,0.07188534204753982,0.5985872448979591,1.0,1.0,1.0,2963.587600912295,61.07547033607729,29.80415463455966,250.02395876444044,206.14285682687486,,,0.11795424463155751,3,,,,0,0
1710,142,6,17.49,6.297592997811816,609.6937499999998,3,3.0,-1.001,17.46709200222929,45.715425989426485,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,4.497951508856886,4.447991268473989,36.60723242739313,1532.7191308642928,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,37.36876644631796,0.0,0.0,52.30353602996112,156.91060808988337,156.91060808988337,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,502.1883333333331,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18434305006760598,0.2500884404462793,0.6305096938775508,1.0,1.0,1.0,783.8858156074554,61.07547033607729,29.80415463455966,202.51590234621233,206.14285682687486,,,0.21402323089728012,3,,,,0,0
1711,142,7,17.76,15.159737417943106,609.6937499999998,3,3.0,-1.001,17.46709200222929,45.59630090505702,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,10.811651567574893,10.71822847144872,34.85117556059812,1457.8399518057859,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,37.36876644631796,0.0,0.0,114.12950113620832,342.38850340862496,342.38850340862496,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,502.1883333333331,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.38804689274096044,0.4998263795829545,0.653583673469388,1.0,1.0,1.0,359.2410340168611,61.07547033607729,29.80415463455966,155.13895778894403,206.14285682687486,,,0.299452057298815,3,,,,0,0
1712,142,8,18.43,32.88402625820569,609.6937499999998,3,3.0,-1.001,17.46709200222929,50.1211304040433,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,23.435828708798056,23.265153981877845,36.09582146025068,1506.434539211876,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,37.36876644631796,0.0,0.0,208.77753201733978,626.3325960520193,626.3325960520193,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,502.1883333333331,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6556411433809141,0.7774937304455458,0.7076280612244897,1.0,1.0,1.0,196.38128492004012,61.07547033607729,29.80415463455966,114.22928164037515,206.14285682687486,,,0.3667385400201773,3,,,,0,0
1713,142,9,18.89,52.70678336980306,609.6937499999998,3,3.0,-1.001,17.46709200222929,53.1249078665634,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,37.54846675564794,37.304108428031995,36.96707835149406,1540.3657535951345,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,37.36876644631796,0.0,0.0,273.5037791594607,820.5113374783821,820.5113374783821,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,502.1883333333331,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8190292914393599,0.9100678696179865,0.7420811224489796,1.0,1.0,1.0,149.90652094827473,61.07547033607729,29.80415463455966,96.77720568948634,206.14285682687486,,,0.4152767019017027,3,,,,0,0
1714,142,10,19.86,68.56673960612692,609.6937499999998,3,3.0,-1.001,17.46709200222929,53.02672837172852,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,48.83578135986384,48.53911301737617,36.02392503585851,1496.0966624352222,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,37.36876644631796,0.0,0.0,324.13969691693677,972.4190907508103,972.4190907508103,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,502.1883333333331,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8918540052221333,0.9564349475782524,0.8076551020408163,1.0,1.0,1.0,126.48867260003195,61.07547033607729,29.80415463455966,86.44511172197419,206.14285682687486,,,0.44685919694765336,3,,,,0,0
1715,142,11,20.49,101.21663019693653,609.6937499999998,3,3.0,-1.001,17.46709200222929,52.41785471551988,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,71.97884662641643,71.26017975680742,34.969975304314175,1449.2095141304883,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,37.36876644631796,0.0,0.0,365.8661684324925,1097.5985052974775,1097.5985052974775,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,502.1883333333331,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9620571024891753,0.9902022253928946,0.8451015306122448,1.0,1.0,1.0,112.06283482197694,61.07547033607729,29.80415463455966,79.45492071253136,206.14285682687486,,,0.4633160942634405,3,,,,0,0
1716,142,12,21.03,69.7308533916849,609.6937499999998,3,3.0,-1.001,17.46709200222929,52.49251485557543,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,49.65804057676091,49.36807061201037,35.22107287779633,1456.9360975958064,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,37.36876644631796,0.0,0.0,352.3419675701939,1057.0259027105817,1057.0259027105817,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,502.1883333333331,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8958862097382492,0.9586920374591936,0.8739750000000002,1.0,1.0,1.0,116.36422502474656,61.07547033607729,29.80415463455966,81.59339260015699,206.14285682687486,,,0.4657431562919003,3,,,,0,0
1717,142,13,19.95,52.24070021881838,609.6937499999998,3,3.0,-1.001,17.46709200222929,53.692901036720684,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,37.20574675959737,36.98325932946715,36.9072595179909,1532.3114490134294,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,37.36876644631796,0.0,0.0,298.7556266793387,896.2668800380161,896.2668800380161,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,502.1883333333331,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8163532863041613,0.9081317689674937,0.8132525510204082,1.0,1.0,1.0,137.23590901270703,61.07547033607729,29.80415463455966,91.33328892073787,206.14285682687486,,,0.4543084253200526,3,,,,0,0
1718,142,14,20.64,92.82056892778992,609.6937499999998,3,3.0,-1.001,17.46709200222929,55.481237263224784,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,66.03382055503013,65.17491485371336,37.02982140659217,1533.7891970223934,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,37.36876644631796,0.0,0.0,364.8253563014549,1094.4760689043646,1094.4760689043646,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,502.1883333333331,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9499690964129559,0.9856197565921487,0.8534204081632654,1.0,1.0,1.0,112.38253945847376,61.07547033607729,29.80415463455966,79.61550644218933,206.14285682687486,,,0.42823409425991216,3,,,,0,0
1719,142,15,21.84,54.10722100656455,609.6937499999998,3,3.0,-1.001,17.46709200222929,55.86228689411193,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,38.55496921706988,38.286652655235955,37.69508879566207,1554.9933752119646,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,37.36876644631796,0.0,0.0,339.287922277754,1017.8637668332619,1017.8637668332619,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,502.1883333333331,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8269914417070556,0.9156432120832219,0.9117061224489796,1.0,1.0,1.0,120.84131885613023,61.07547033607729,29.80415463455966,83.7696123913913,206.14285682687486,,,0.3859046702210133,3,,,,0,0
1720,142,16,20.71,31.4835886214442,609.6937499999998,3,3.0,-1.001,17.46709200222929,56.265433768826234,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,22.446756971076095,22.26557408299285,39.69227649884746,1643.6774616289463,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,37.36876644631796,0.0,0.0,246.68204917165892,740.0461475149767,740.0461475149767,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,502.1883333333331,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6394855306702804,0.7627877573512178,0.8572239795918368,1.0,1.0,1.0,166.2058513688983,61.07547033607729,29.80415463455966,103.31834580292139,206.14285682687486,,,0.3253561440859168,3,,,,0,0
1721,142,17,20.49,47.34354485776805,609.6937499999998,3,3.0,-1.001,17.46709200222929,57.0504651315494,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,34.045186905951056,33.07971091088609,39.241862170661115,1626.2430703776758,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,37.36876644631796,0.0,0.0,297.32106522660047,891.9631956798014,891.9631956798014,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,502.1883333333331,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7818155030469203,0.8850893029868518,0.8451015306122448,1.0,1.0,1.0,137.89806641770315,61.07547033607729,29.80415463455966,91.62609735761859,206.14285682687486,,,0.2459218477299464,3,,,,0,0
1722,142,18,20.25,15.159737417943106,609.6937499999998,3,3.0,-1.001,17.46709200222929,56.13782080897197,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,10.847810489427708,10.6988254979393,42.027480561562136,1743.1080669683863,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,37.36876644631796,0.0,0.0,144.90605492434426,434.71816477303275,434.71816477303275,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,502.1883333333331,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.38735488918104555,0.4998263795829545,0.8313137755102041,1.0,1.0,1.0,282.9419379432156,61.07547033607729,29.80415463455966,138.95678753277156,206.14285682687486,,,0.15217627001893627,3,,,,0,0
1723,142,19,19.86,14.459518599562362,609.6937499999998,3,3.0,-1.001,17.46709200222929,54.16766843442183,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,15.557641114404207,9.417583087177407,40.94430226895733,1700.443078019694,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,37.36876644631796,0.0,0.0,130.37279666523037,391.11838999569113,391.11838999569113,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,502.1883333333331,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3587141654781409,0.4835619812275629,0.8076551020408163,1.0,1.0,1.0,314.4827835923416,61.07547033607729,29.80415463455966,146.15583536732655,206.14285682687486,,,0.05640389039232269,3,,,,0,0
1724,142,20,17.84,3.49890590809628,609.6937499999998,3,3.0,-1.001,17.46709200222929,45.94613404933633,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,0.0,0.0,38.48979606530522,1609.602403343441,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,37.36876644631796,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,502.1883333333331,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6602775510204082,1.0,1.0,1.0,100000.0,61.07547033607729,29.80415463455966,272.31722500001877,206.14285682687486,,,0.0,3,,,,0,0
1725,142,21,16.21,0.23413566739606126,609.6937499999998,3,3.0,-1.001,17.46709200222929,46.318814163293865,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,0.0,0.0,38.80199432185485,1631.7988335444581,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,100000.0,37.36876644631796,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,502.1883333333331,0.0,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5109994897959185,1.0,1.0,1.0,100000.0,61.07547033607729,29.80415463455966,272.31722500001877,206.14285682687486,,,0.0,3,,,,0,0
