,dd,hr,ts_c,par,td,lai,sai,dvi,photoperiod,o3_ppb_i,u_i,ustar,canopy_height,|,micro_u,PARsun,PARshade,o3_ppb,o3_nmol_m3,layer_height,LAI_flag,A_n,A_n_limit_factor,fst,fst_canopy,fst_acc,fst_acc_day,fst_acc_day_prev,rsto_l,rb_l,gsto_l,gsto_l_bulk,gsto,gsto_bulk,gsto_canopy,A_n_canopy,c_root,c_stem,c_leaf,c_harv,c_resv,npp,npp_acc,fO3_h,fO3_d,fO3_l,f_LS,f_LA,c_i,td_dd,td_dd_flag,pody,pod0,precip_acc,swp,asw,smd,sn,ei,et,pet,es,ei_acc,et_acc,pet_acc,es_acc,f_phen,leaf_f_phen,f_light,leaf_f_light,f_temp,f_VPD,f_SW,f_O3,rsto_c,ra,rb,rsur,rinc,V_cmax_25,J_max_25,LAIsunfrac,component_LAI,V_cmax,J_max,R_d,R_dc,total_emerged_leaves
3518,217,14,26.86,110.73522975929977,2059.839583333332,3,3.0,-1.001,16.49279493257861,42.607983593152774,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,78.39446075974983,74.75395433608203,35.68212407298065,1447.3249017494616,1.0,3.0,,,0.014254847726571566,0.014254847726571566,3566.988380111929,4.045294032983399,24.581095446472162,100000.0,37.36876644631796,0.3616800305304896,1.0850400915914689,0.7487312500820194,2.246193750246058,2.246193750246058,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1952.3341666666652,1182.3341666666652,5.740932156070919,14.673282596659218,0.12000000000000004,-0.054190433068921746,0.04607020548895038,0.019999999999999997,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16765600079744972,0.27872810132576015,0.9692743580161978,0.9936582466808264,0.9962265306122449,0.6436000000000002,0.9965428927181396,0.08041084314227848,54759.30114511539,61.07547033607729,29.80415463455966,271.7059373106279,206.14285682687486,,,0.4191701127572622,3,,,,0,1
3519,217,15,28.46,157.50328227571114,2059.839583333332,3,3.0,-1.001,16.49279493257861,43.34811227591311,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,112.2986425813917,91.77583817556486,36.30194880505809,1464.6547677848687,1.0,3.0,,,0.01442553131058094,0.01442553131058094,3566.988380111929,4.05971956429398,24.581095446472162,100000.0,37.36876644631796,0.3616800305304896,1.0850400915914689,0.7487312500820194,2.246193750246058,2.246193750246058,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1952.3341666666652,1182.3341666666652,5.740932156070919,14.673334528571937,0.12000000000000004,-0.052727897217064466,0.04647020548895038,0.019599999999999996,0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16765600079744972,0.27872810132576015,0.9883762227767026,0.999251844714051,0.9691244897959183,0.44560000000000016,0.9977494847959218,0.08040825707007998,54759.30114511539,61.07547033607729,29.80415463455966,271.7059373106279,206.14285682687486,,,0.3769133659779124,3,,,,0,1
3520,217,16,26.5,74.83369803063457,2059.839583333332,3,3.0,-1.001,16.49279493257861,42.929061000134425,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,53.850379970470684,51.02394705639882,35.951012642076535,1459.9833804580933,1.0,3.0,,,0.014379522349542179,0.014379522349542179,3566.988380111929,4.074099086643522,24.581095446472162,100000.0,37.36876644631796,0.3616800305304896,1.0850400915914689,0.7487312500820194,2.246193750246058,2.246193750246058,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1952.3341666666652,1182.3341666666652,5.740932156070919,14.673386294852396,0.12000000000000004,-0.054190433068921746,0.04607020548895038,0.019999999999999997,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16765600079744972,0.27872810132576015,0.9065912018140969,0.9672842936539187,0.9987244897959184,0.7079500000000001,0.9965428927181396,0.08040564011944551,54759.30114511539,61.07547033607729,29.80415463455966,271.7059373106279,206.14285682687486,,,0.3154611886193552,3,,,,0,1
3521,217,17,23.37,50.56673960612691,2059.839583333332,3,3.0,-1.001,16.49279493257861,43.145242471501824,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,36.93025853854927,34.65303410762943,36.13205583024289,1482.8244810082938,1.0,3.0,,,0.014604486633551145,0.014604486633551145,3566.988380111929,4.088703573277074,24.581095446472162,100000.0,37.36876644631796,0.3616800305304896,1.0850400915914689,0.7487312500820194,2.246193750246058,2.246193750246058,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1952.3341666666652,1182.3341666666652,5.740932156070919,14.673438871004276,0.12000000000000004,-0.054190433068921746,0.04607020548895038,0.019999999999999997,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16765600079744972,0.27872810132576015,0.7995209811104286,0.9008280433780087,0.9647096938775509,1.0,0.9965428927181396,0.08040303160191413,54759.30114511539,61.07547033607729,29.80415463455966,271.7059373106279,206.14285682687486,,,0.23402483998370757,3,,,,0,1
3522,217,18,24.23,57.052516411378555,2059.839583333332,3,3.0,-1.001,16.49279493257861,43.533943146620565,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,58.22979019628666,31.977480105546576,36.45757404136585,1491.8565852908491,1.0,3.0,,,0.014693444732069808,0.014693444732069808,3566.988380111929,4.103397018009144,24.581095446472162,100000.0,37.36876644631796,0.3616800305304896,1.0850400915914689,0.7487312500820194,2.246193750246058,2.246193750246058,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1952.3341666666652,1182.3341666666652,5.740932156070919,14.673491767405311,0.12000000000000004,-0.054190433068921746,0.04607020548895038,0.019999999999999997,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16765600079744972,0.27872810132576015,0.7903803119762675,0.9262666446939777,0.9840158163265305,0.9950500000000001,0.9965428927181396,0.08040038236320023,54759.30114511539,61.07547033607729,29.80415463455966,271.7059373106279,206.14285682687486,,,0.13760488021652703,3,,,,0,1
3523,217,19,22.28,15.36105032822757,2059.839583333332,3,3.0,-1.001,16.49279493257861,39.3397031220859,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,20.617884747748924,9.87598613620658,32.94509893512806,1357.0232481454711,1.0,3.0,,,0.013365457707767535,0.013365457707767535,3566.988380111929,4.116762475716911,24.581095446472162,100000.0,37.36876644631796,0.3616800305304896,1.0850400915914689,0.7487312500820194,2.246193750246058,2.246193750246058,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1952.3341666666652,1182.3341666666652,5.740932156070919,14.67353988305306,0.12000000000000004,-0.054190433068921746,0.04607020548895038,0.019999999999999997,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16765600079744972,0.27872810132576015,0.37285280515780406,0.5044068743073487,0.9293959183673469,1.0,0.9965428927181396,0.08039771707754714,54759.30114511539,61.07547033607729,29.80415463455966,271.7059373106279,206.14285682687486,,,0.03899148854199234,3,,,,0,1
3524,217,20,21.07,6.660831509846827,2059.839583333332,3,3.0,-1.001,16.49279493257861,37.508123869174895,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,0.0,0.0,31.42114132628937,1299.5734531334438,1.0,3.0,,,0.0,0.0,3566.988380111929,4.116762475716911,24.581095446472162,100000.0,37.36876644631796,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1952.3341666666652,1182.3341666666652,5.740932156070919,14.67353988305306,0.12000000000000004,-0.054190433068921746,0.04607020548895038,0.019999999999999997,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16765600079744972,0.27872810132576015,0.0,0.0,0.8759954081632654,1.0,0.9965428927181396,0.08039529275760349,100000.0,61.07547033607729,29.80415463455966,272.31722500001877,206.14285682687486,,,0.0,3,,,,0,1
3525,217,21,20.93,0.6017505470459519,2059.839583333332,3,3.0,-1.001,16.49279493257861,33.06391351023127,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,0.0,0.0,27.698157740735308,1146.136810127312,1.0,3.0,,,0.0,0.0,3566.988380111929,4.116762475716911,24.581095446472162,100000.0,37.36876644631796,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1952.3341666666652,1182.3341666666652,5.740932156070919,14.67353988305306,0.12000000000000004,-0.054190433068921746,0.04607020548895038,0.019999999999999997,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16765600079744972,0.27872810132576015,0.0,0.0,0.868852551020408,1.0,0.9965428927181396,0.08039529275760349,100000.0,61.07547033607729,29.80415463455966,272.31722500001877,206.14285682687486,,,0.0,3,,,,0,1
3526,217,22,20.5,0.4420131291028446,2059.839583333332,3,3.0,-1.001,16.49279493257861,33.465875633142616,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,0.0,0.0,28.034887686328844,1161.7692618513838,1.0,3.0,,,0.0,0.0,3566.988380111929,4.116762475716911,24.581095446472162,100000.0,37.36876644631796,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1952.3341666666652,1182.3341666666652,5.740932156070919,14.67353988305306,0.12000000000000004,-0.052727897217064466,0.04647020548895038,0.019599999999999996,0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16765600079744972,0.27872810132576015,0.0,0.0,0.8456632653061223,1.0,0.9977494847959218,0.08039529275760349,100000.0,61.07547033607729,29.80415463455966,272.31722500001877,206.14285682687486,,,0.0,3,,,,0,1
3527,217,23,20.46,0.4398249452954047,2059.839583333332,3,3.0,-1.001,16.49279493257861,33.82231754213486,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,0.0,0.0,28.333484053593033,1174.303092316957,1.0,3.0,,,0.0,0.0,3566.988380111929,4.116762475716911,24.581095446472162,100000.0,37.36876644631796,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1952.3341666666652,1182.3341666666652,5.740932156070919,14.67353988305306,0.12000000000000004,-0.052727897217064466,0.04647020548895038,0.019599999999999996,0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16765600079744972,0.27872810132576015,0.0,0.0,0.8434102040816327,1.0,0.9977494847959218,0.08039529275760349,100000.0,61.07547033607729,29.80415463455966,272.31722500001877,206.14285682687486,,,0.0,3,,,,0,1
3528,218,0,20.55,0.44638949671772427,2080.6762499999986,3,3.0,-1.001,16.427945098936547,33.56516826350416,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,0.0,0.0,28.11806534938764,1165.0177862112073,1.0,3.0,,,0.0,0.0,3579.446040519679,0.0,4.116762475716911,100000.0,37.36876644631796,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1973.1708333333318,1203.1708333333318,5.740932156070919,14.67353988305306,0.12000000000000004,-4.0000000000000036,0.0,0.06607020548895037,0.12482448627762405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1427317583732074,0.2372915482954573,0.0,0.0,0.8484566326530613,1.0,0.01,0.08039529275760349,100000.0,61.07547033607729,29.80415463455966,272.31722500001877,206.14285682687486,,,0.0,3,,,,0,1
3529,218,1,20.55,0.4398249452954047,2080.6762499999986,3,3.0,-1.001,16.427945098936547,33.963935985438724,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,0.0,0.0,28.45211914761132,1178.8586608107278,1.0,3.0,,,0.0,0.0,3579.446040519679,0.0,4.116762475716911,100000.0,37.36876644631796,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1973.1708333333318,1203.1708333333318,5.740932156070919,14.67353988305306,0.12000000000000004,-4.0000000000000036,0.0,0.06607020548895037,0.12482448627762405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1427317583732074,0.2372915482954573,0.0,0.0,0.8484566326530613,1.0,0.01,0.08039529275760349,100000.0,61.07547033607729,29.80415463455966,272.31722500001877,206.14285682687486,,,0.0,3,,,,0,1
3530,218,2,20.45,0.4420131291028446,2080.6762499999986,3,3.0,-1.001,16.427945098936547,34.123123634114876,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,0.0,0.0,28.585474066624524,1184.7873651153686,1.0,3.0,,,0.0,0.0,3579.446040519679,0.0,4.116762475716911,100000.0,37.36876644631796,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1973.1708333333318,1203.1708333333318,5.740932156070919,14.67353988305306,0.12000000000000004,-4.0000000000000036,0.0,0.06607020548895037,0.12482448627762405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1427317583732074,0.2372915482954573,0.0,0.0,0.8428443877551021,1.0,0.01,0.08039529275760349,100000.0,61.07547033607729,29.80415463455966,272.31722500001877,206.14285682687486,,,0.0,3,,,,0,1
3531,218,3,20.47,0.4420131291028446,2080.6762499999986,3,3.0,-1.001,16.427945098936547,33.38681420896734,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,0.0,0.0,27.968655575076742,1159.1430157310776,1.0,3.0,,,0.0,0.0,3579.446040519679,0.0,4.116762475716911,100000.0,37.36876644631796,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1973.1708333333318,1203.1708333333318,5.740932156070919,14.67353988305306,0.12000000000000004,-4.0000000000000036,0.0,0.06607020548895037,0.12482448627762405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1427317583732074,0.2372915482954573,0.0,0.0,0.8439749999999998,1.0,0.01,0.08039529275760349,100000.0,61.07547033607729,29.80415463455966,272.31722500001877,206.14285682687486,,,0.0,3,,,,0,1
3532,218,4,20.29,0.44638949671772427,2080.6762499999986,3,3.0,-1.001,16.427945098936547,32.9843196858932,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,0.0,0.0,27.631481295689422,1145.8715056168994,1.0,3.0,,,0.0,0.0,3579.446040519679,0.0,4.116762475716911,100000.0,37.36876644631796,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1973.1708333333318,1203.1708333333318,5.740932156070919,14.67353988305306,0.12000000000000004,-4.0000000000000036,0.0,0.06607020548895037,0.12482448627762405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1427317583732074,0.2372915482954573,0.0,0.0,0.8336525510204081,1.0,0.01,0.08039529275760349,100000.0,61.07547033607729,29.80415463455966,272.31722500001877,206.14285682687486,,,0.0,3,,,,0,1
3533,218,5,19.84,0.9715536105032823,2080.6762499999986,3,3.0,-1.001,16.427945098936547,31.544709645691512,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,0.6967471208106096,0.685356680468997,26.425496482801396,1097.5426965635545,1.0,3.0,,,0.010809807800593265,0.010809807800593265,3579.446040519679,0.010809807800593265,4.116762475716911,100000.0,37.36876644631796,0.015711600935206647,0.04713480280561994,0.01982766597860062,0.059482997935801855,0.059482997935801855,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1973.1708333333318,1203.1708333333318,5.740932156070919,14.673578798361142,0.12000000000000004,-4.0000000000000036,0.0,0.06607020548895037,0.12482448627762405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1427317583732074,0.2372915482954573,0.030870130414309208,0.043428747563832415,0.8063999999999999,1.0,0.01,0.08039529275760349,100000.0,61.07547033607729,29.80415463455966,272.31722500001877,206.14285682687486,,,0.06888982224222946,3,,,,0,1
3534,218,6,18.42,2.74617067833698,2080.6762499999986,3,3.0,-1.001,16.427945098936547,30.88559824414947,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,1.9639299048042704,1.9384785054600138,25.873347833002466,1079.8435947483852,1.0,3.0,,,0.010635487576456059,0.010635487576456059,3579.446040519679,0.021445295377049325,4.116762475716911,100000.0,37.36876644631796,0.042668685424162564,0.12800605627248768,0.05456732012225723,0.16370196036677168,0.16370196036677168,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1973.1708333333318,1203.1708333333318,5.740932156070919,14.673617086116417,0.12000000000000004,-4.0000000000000036,0.0,0.06607020548895037,0.12482448627762405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1427317583732074,0.2372915482954573,0.08495706405138496,0.11794423557296707,0.7068551020408165,1.0,0.01,0.08039333205387796,100000.0,61.07547033607729,29.80415463455966,272.31722500001877,206.14285682687486,,,0.16843987624260107,3,,,,0,1
3535,218,7,17.43,15.083150984682714,2080.6762499999986,3,3.0,-1.001,16.427945098936547,32.04143899758063,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,10.762910658322388,10.6594609492495,26.8416160951387,1124.0716829546125,1.0,3.0,,,0.011071094441131066,0.011071094441131066,3579.446040519679,0.03251638981818039,4.116762475716911,100000.0,37.36876644631796,0.1801834359330277,0.5405503077990832,0.24816572320744318,0.7444971696223295,0.7444971696223295,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1973.1708333333318,1203.1708333333318,5.740932156070919,14.673656942056406,0.12000000000000004,-4.0000000000000036,0.0,0.06607020548895037,0.12482448627762405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1427317583732074,0.2372915482954573,0.38637468716909545,0.4980727047707829,0.6252811224489796,1.0,0.01,0.08039140301635261,100000.0,61.07547033607729,29.80415463455966,272.31722500001877,206.14285682687486,,,0.2613490209791642,3,,,,0,1
3536,218,8,17.81,31.271334792122534,2080.6762499999986,3,3.0,-1.001,16.427945098936547,36.42522193804685,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,22.292804830084176,22.117953772394852,30.51397809094457,1276.1937351908416,1.0,3.0,,,0.012569359749673643,0.012569359749673643,3579.446040519679,0.045085749567854036,4.116762475716911,100000.0,37.36876644631796,0.2751037813554892,0.8253113440664676,0.40916873464143294,1.2275062039242988,1.2275062039242988,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1973.1708333333318,1203.1708333333318,5.740932156070919,14.673702191751504,0.12000000000000004,-4.0000000000000036,0.0,0.06607020548895037,0.12482448627762405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1427317583732074,0.2372915482954573,0.637043826210874,0.7604756027770301,0.657775,1.0,0.01,0.08038939501978681,100000.0,61.07547033607729,29.80415463455966,272.31722500001877,206.14285682687486,,,0.3366192192332152,3,,,,0,1
3537,218,9,19.37,62.798687089715536,2080.6762499999986,3,3.0,-1.001,16.427945098936547,5.353044387968816,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,44.746117621653916,44.438892630957724,4.483709476840806,186.52324662379962,1.0,3.0,,,0.0018370861130587236,0.0018370861130587236,3579.446040519679,0.04692283568091276,4.116762475716911,100000.0,37.36876644631796,0.34122958371366585,1.0236887511409976,0.5584696332328923,1.675408899698677,1.675408899698677,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1973.1708333333318,1203.1708333333318,5.740932156070919,14.67370880526151,0.12000000000000004,-4.0000000000000036,0.0,0.06607020548895037,0.12482448627762405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1427317583732074,0.2372915482954573,0.8694936877057262,0.9432954032439911,0.7757301020408164,1.0,0.01,0.08038711534058106,73414.91382916828,61.07547033607729,29.80415463455966,272.04895262750955,206.14285682687486,,,0.3917150936990676,3,,,,0,1
3538,218,10,19.02,64.14442013129103,2080.6762499999986,3,3.0,-1.001,16.427945098936547,19.500782376237126,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,45.692276356795595,45.40330485798056,16.333796181902713,680.3033002596142,1.0,3.0,,,0.006700375251861447,0.006700375251861447,3579.446040519679,0.05362321093277421,4.116762475716911,100000.0,37.36876644631796,0.34245167067990884,1.0273550120397266,0.5620964177610768,1.6862892532832303,1.6862892532832303,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1973.1708333333318,1203.1708333333318,5.740932156070919,14.673732926612416,0.12000000000000004,-4.0000000000000036,0.0,0.06607020548895037,0.12482448627762405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1427317583732074,0.2372915482954573,0.8751403085178018,0.9466776654035205,0.751426530612245,1.0,0.01,0.08038678215754065,72941.22272351387,61.07547033607729,29.80415463455966,272.04240594073013,206.14285682687486,,,0.42821036481648495,3,,,,0,1
3539,218,11,22.15,116.63894967177241,2080.6762499999986,3,3.0,-1.001,16.427945098936547,39.67602567651255,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,82.34530028407048,79.23233712156727,33.23054123812605,1369.3833220244203,1.0,3.0,,,0.013487193311722543,0.013487193311722543,3579.446040519679,0.06711040424449675,4.116762475716911,100000.0,37.36876644631796,0.3599834821564712,1.0799504464694136,0.6261278504793525,1.8783835514380574,1.8783835514380574,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1973.1708333333318,1203.1708333333318,5.740932156070919,14.673781480508339,0.12000000000000004,-4.0000000000000036,0.0,0.06607020548895037,0.12482448627762405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1427317583732074,0.2372915482954573,0.9748322581785225,0.995157867228282,0.924375,1.0,0.01,0.08038556695623664,65481.83405132214,61.07547033607729,29.80415463455966,271.9268750553493,206.14285682687486,,,0.44820518294617834,3,,,,0,1
3540,218,12,21.62,71.23851203501094,2080.6762499999986,3,3.0,-1.001,16.427945098936547,40.65181291447704,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,50.73641249146608,50.43223143907576,34.049316429079035,1405.6467162329639,1.0,3.0,,,0.01384435510854272,0.01384435510854272,3579.446040519679,0.08095475935303947,4.116762475716911,100000.0,37.36876644631796,0.34777680457433563,1.0433304137230068,0.5786035834737807,1.7358107504213423,1.7358107504213423,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1973.1708333333318,1203.1708333333318,5.740932156070919,14.67383132018673,0.12000000000000004,-4.0000000000000036,0.0,0.06607020548895037,0.12482448627762405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1427317583732074,0.2372915482954573,0.9008406788423653,0.961442320885865,0.9021204081632652,1.0,0.01,0.08038312093297886,70860.25937455658,61.07547033607729,29.80415463455966,272.0126129361235,206.14285682687486,,,0.4530853289477847,3,,,,0,1
