dd,hr,Ts_C,RH,u,O3,precip,Rn,PPFD
125,4,20.6483333333333,1.0,2.27449999999999,5.613416666666663,1.6,0.0,0.0
125,5,21.4216666666666,1.0,2.57233333333333,9.995833333333293,1.7,0.0,0.0
125,6,20.3016666666666,1.0,4.1375,28.68416666666663,1.6,0.1296042013,82.2626666666666
125,7,19.2733333333333,0.973333333333333,4.9445,35.625,1.39999999999999,0.5924376368,376.033333333333
125,8,19.8016666666666,0.882833333333333,5.7225,38.36083333333328,1.2,0.9765164114,619.816666666666
125,9,21.1916666666666,0.8484999999999999,5.2175,38.47166666666666,1.0,1.946258206,1235.33333333333
125,10,21.3066666666666,0.8568333333333329,4.88799999999999,36.71249999999995,0.2,1.415763676,898.616666666666
125,11,21.4733333333333,0.836833333333333,4.57683333333333,39.20833333333331,0.0,2.147921225,1363.33333333333
125,12,21.9283333333333,0.8184999999999999,4.34199999999999,43.73666666666662,0.0,2.34512035,1488.5
125,13,21.5216666666666,0.8190000000000001,4.164,44.2725,0.0,1.463527352,928.933333333333
125,14,21.9416666666666,0.8001666666666659,4.351,46.47083333333327,0.0,2.156849015,1369.0
125,15,21.9316666666666,0.7646666666666659,4.06783333333333,56.5825,0.0,1.711352298,1086.23333333333
125,16,22.2666666666666,0.7136166666666659,3.14649999999999,57.565,0.0,1.233873085,783.166666666666
125,17,22.0516666666666,0.5861999999999999,2.6925,55.8425,0.0,0.6912210066,438.733333333333
125,18,20.0533333333333,0.635116666666666,1.08816666666666,31.9575,0.0,0.128185733,81.3623333333333
125,19,17.94,0.7474166666666661,0.208666666666666,2.098916666666664,0.0,0.0,0.0
125,20,15.735,0.858666666666666,0.199999999999999,0.05291666666666667,0.0,0.0,0.0
125,21,14.6783333333333,0.9215000000000001,0.199999999999999,0.2733333333333333,0.0,0.0,0.0
125,22,14.195,0.960166666666666,0.199999999999999,0.10466666666666667,0.0,0.0,0.0
125,23,14.3416666666666,0.9534999999999999,0.199999999999999,0.21216666666666664,0.0,0.0,0.0
126,0,14.1916666666666,0.954166666666666,0.199999999999999,0.12283333333333335,0.0,0.0,0.0
126,1,14.3266666666666,0.9661666666666661,0.199999999999999,0.043250000000000004,0.0,0.0,0.0
126,2,14.0,0.984666666666666,0.199999999999999,0.04883333333333325,0.0,0.0,0.0
126,3,13.5983333333333,0.9996666666666659,0.199999999999999,0.04466666666666666,0.0,0.0,0.0
126,4,13.9549999999999,0.989666666666666,0.199999999999999,1.0724166666666648,0.0,0.0,0.0
126,5,14.5866666666666,0.931666666666666,0.206,2.5258333333333285,0.0,0.01443991247,9.16533333333333
126,6,15.0949999999999,0.9186666666666661,0.204333333333333,5.592833333333331,0.0,0.290809628,184.583333333333
126,7,17.3033333333333,0.809166666666666,0.364333333333333,17.1275,0.0,0.8239562363,522.983333333333
126,8,19.3799999999999,0.648533333333333,0.823666666666666,31.03,0.0,1.426345733,905.333333333333
126,9,20.9233333333333,0.632366666666666,0.982999999999999,37.090833333333286,0.0,1.924726477,1221.66666666666
126,10,21.8533333333333,0.622233333333333,1.28766666666666,41.9925,0.0,2.292866521,1455.33333333333
126,11,22.6949999999999,0.6245166666666659,1.35416666666666,47.86,0.0,2.542319475,1613.66666666666
126,12,23.305,0.613,1.812,55.25666666666665,0.0,2.568315098,1630.16666666666
126,13,23.7516666666666,0.612033333333333,1.72983333333333,57.33999999999994,0.0,2.298905908,1459.16666666666
126,14,24.1333333333333,0.606233333333333,1.82766666666666,66.25666666666663,0.0,2.052603939,1302.83333333333
126,15,23.915,0.590999999999999,1.71716666666666,61.825833333333286,0.0,1.493829322,948.166666666666
126,16,23.5583333333333,0.630299999999999,1.06883333333333,59.36083333333327,0.0,0.8865557987,562.716666666666
126,17,22.2899999999999,0.6779000000000001,0.990666666666666,55.43249999999995,0.0,0.3678249453,233.466666666666
126,18,20.525,0.634933333333333,0.875166666666666,42.249166666666625,0.0,0.05999894967,38.0826666666666
126,19,18.8333333333333,0.659633333333333,0.438166666666666,28.506666666666636,0.0,0.0,0.0
126,20,17.5766666666666,0.717883333333333,0.199999999999999,13.344833333333307,0.0,0.0,0.0
126,21,17.1683333333333,0.718666666666666,0.3045,10.317583333333333,0.0,0.0,0.0
126,22,16.2633333333333,0.7476666666666659,0.413833333333333,7.02533333333333,0.0,0.0,0.0
126,23,15.7666666666666,0.771333333333333,0.354666666666666,2.22683333333333,0.0,0.0,0.0
127,0,15.0116666666666,0.8151666666666659,0.199999999999999,0.3529166666666665,0.0,0.0,0.0
127,1,14.7716666666666,0.838833333333333,0.3765,0.7639166666666658,0.0,0.0,0.0
127,2,14.3983333333333,0.858,0.286333333333333,1.5850833333333283,0.0,0.0,0.0
127,3,14.03,0.8554999999999989,0.392833333333333,1.0204166666666625,0.0,0.0,0.0
127,4,13.6816666666666,0.85,0.319333333333333,0.4673333333333323,0.0,0.0,0.0
127,5,13.3433333333333,0.8645,0.244666666666666,0.18050000000000002,0.0,0.0196668709,12.4829999999999
127,6,13.9799999999999,0.859833333333333,0.2015,4.105416666666666,0.0,0.31097593,197.383333333333
127,7,17.02,0.794166666666666,1.46233333333333,12.831666666666626,0.0,0.847536105,537.949999999999
127,8,20.2366666666666,0.72375,2.6,20.8975,0.0,1.447877462,919.0
127,9,22.7133333333333,0.646599999999999,2.95299999999999,33.55499999999994,0.0,1.999824945,1269.33333333333
127,10,24.37,0.614716666666666,3.04866666666666,45.126666666666644,0.0,2.422582057,1537.66666666666
127,11,25.8433333333333,0.60075,2.84383333333333,51.09083333333326,0.0,2.641838074,1676.83333333333
127,12,26.6416666666666,0.5836,3.143,58.11999999999995,0.0,2.672035011,1696.0
127,13,27.3933333333333,0.580399999999999,2.73,60.19166666666666,0.0,2.568052516,1630.0
127,14,27.9216666666666,0.5752166666666659,2.42983333333333,72.3283333333333,0.0,2.236148796,1419.33333333333
127,15,28.205,0.558333333333333,1.80416666666666,72.22416666666665,0.0,1.793435449,1138.33333333333
127,16,27.6033333333333,0.5862166666666659,1.599,75.0608333333333,0.0,1.179702407,748.783333333333
127,17,26.1816666666666,0.6385333333333331,0.944166666666666,71.28083333333332,0.0,0.5456455142,346.333333333333
127,18,24.09,0.6478166666666659,0.537666666666666,68.265,0.0,0.09842153173,62.4703333333333
127,19,22.2016666666666,0.6012666666666661,0.683833333333333,55.52666666666664,0.0,0.0,0.0
127,20,20.2466666666666,0.652266666666666,0.424333333333333,37.0508333333333,0.0,0.0,0.0
127,21,19.0416666666666,0.6997999999999991,0.360166666666666,25.290833333333293,0.0,0.0,0.0
127,22,18.325,0.652999999999999,0.352499999999999,12.882583333333317,0.0,0.0,0.0
127,23,17.3866666666666,0.68755,0.199999999999999,1.9714999999999974,0.0,0.0,0.0
128,0,16.5999999999999,0.737,0.200499999999999,0.5291666666666667,0.0,0.0,0.0
128,1,16.0099999999999,0.762499999999999,0.207333333333333,1.1148333333333307,0.0,0.0,0.0
128,2,15.2866666666666,0.7993333333333329,0.199999999999999,0.10583333333333333,0.0,0.0,0.0
128,3,14.2466666666666,0.8511666666666661,0.199999999999999,0.11108333333333331,0.0,0.0,0.0
128,4,13.92,0.880833333333333,0.199999999999999,0.0,0.0,0.0,0.0
128,5,13.825,0.9055,0.210833333333333,0.18083333333333326,0.0,0.02302371991,14.6136666666666
128,6,14.9783333333333,0.911666666666666,0.211333333333333,2.1764166666666633,0.0,0.3131028446,198.733333333333
128,7,18.02,0.860833333333333,0.205166666666666,7.181666666666664,0.0,0.8100393873,514.149999999999
128,8,20.6066666666666,0.7945,0.303333333333333,14.9125,0.0,1.362275711,864.666666666666
128,9,23.3583333333333,0.727833333333333,0.218333333333333,27.035833333333283,0.0,1.85619256,1178.16666666666
128,10,24.5866666666666,0.729666666666666,0.689999999999999,36.912499999999945,0.0,2.241400438,1422.66666666666
128,11,25.8833333333333,0.715833333333333,0.496333333333333,50.43083333333328,0.0,2.442013129,1550.0
128,12,26.7316666666666,0.6908166666666661,1.38483333333333,76.84833333333329,0.0,2.529452954,1605.5
128,13,27.7133333333333,0.609799999999999,1.81266666666666,87.01666666666665,0.0,2.340656455,1485.66666666666
128,14,28.4183333333333,0.520316666666666,1.67683333333333,70.70249999999992,0.0,2.25321663,1430.16666666666
128,15,28.5316666666666,0.511949999999999,1.15783333333333,72.50416666666665,0.0,1.672910284,1061.83333333333
128,16,28.665,0.551616666666666,0.295499999999999,66.92,0.0,0.9797986871,621.899999999999
128,17,27.4433333333333,0.626516666666666,0.199999999999999,40.72249999999994,0.0,0.4112035011,260.999999999999
128,18,25.7633333333333,0.6305,0.202333333333333,38.73,0.0,0.07727080963,49.0455
128,19,23.5,0.680716666666666,0.199999999999999,10.63324999999999,0.0,0.0,0.0
128,20,21.8183333333333,0.751333333333333,0.199999999999999,3.4771666666666667,0.0,0.0,0.0
128,21,21.1033333333333,0.7836666666666661,0.199999999999999,10.311750000000002,0.0,0.0,0.0
128,22,20.1383333333333,0.8109999999999999,0.209333333333333,10.840999999999982,0.0,0.0,0.0
128,23,19.4866666666666,0.8463333333333329,0.336166666666666,18.110833333333307,0.0,0.0,0.0
129,0,19.4083333333333,0.9025,0.408833333333333,7.799833333333335,0.2,0.0,0.0
129,1,18.4333333333333,0.989666666666666,0.461833333333333,10.820583333333301,1.3,0.0,0.0
129,2,18.3099999999999,1.0,1.16266666666666,59.9775,2.9,0.0,0.0
129,3,18.0516666666666,1.0,1.08383333333333,73.49499999999995,3.5,0.0,0.0
129,4,18.055,1.0,1.73433333333333,78.29166666666661,3.2,0.0,0.0
129,5,17.8116666666666,1.0,1.60066666666666,69.6291666666666,3.0,0.002485864333,1.57783333333333
129,6,18.19,1.0,1.95083333333333,61.99333333333329,2.79999999999999,0.00321059081,2.03783333333333
129,7,18.4349999999999,1.0,0.738333333333333,41.00166666666663,2.3,0.01257689278,7.98283333333333
129,8,18.4349999999999,1.0,1.75399999999999,47.25,2.1,0.1377137856,87.41
129,9,19.0316666666666,1.0,2.20916666666666,39.0225,1.59999999999999,0.4030634573,255.833333333333
129,10,19.415,0.996666666666666,2.16999999999999,41.755,0.2,0.3286477024,208.599999999999
129,11,19.3616666666666,0.999333333333333,2.1975,25.15,0.0,0.1332026258,84.5466666666666
129,12,18.4283333333333,0.999833333333333,2.83916666666666,33.85083333333332,0.4,0.2398161926,152.216666666666
129,13,17.8516666666666,0.9946666666666659,3.00533333333333,40.82916666666665,0.0,0.4692603939,297.85
129,14,17.9916666666666,1.0,2.49366666666666,34.850833333333306,0.2,0.1912122538,121.366666666666
129,15,17.7166666666666,1.0,2.43049999999999,33.71499999999994,0.1,0.1208428884,76.7016666666666
129,16,18.0533333333333,1.0,2.91166666666666,28.57,0.0,0.06068796499,38.52
129,17,17.9083333333333,1.0,3.0005,29.133333333333336,0.5,0.02966914661,18.8316666666666
129,18,17.675,1.0,3.07233333333333,31.0083333333333,0.3,0.003066695842,1.94649999999999
129,19,17.5849999999999,1.0,3.08566666666666,28.555,0.0,0.0,0.0
129,20,17.3716666666666,1.0,3.0105,29.9066666666666,0.3,0.0,0.0
129,21,17.1433333333333,1.0,3.0565,30.2325,0.699999999999999,0.0,0.0
129,22,17.0016666666666,1.0,3.61866666666666,32.159166666666636,1.0,0.0,0.0
129,23,16.6083333333333,1.0,3.58466666666666,30.391666666666648,1.39999999999999,0.0,0.0
130,0,16.2383333333333,1.0,3.1005,30.505,1.3,0.0,0.0
130,1,15.935,1.0,2.89666666666666,31.2825,1.3,0.0,0.0
130,2,15.9333333333333,1.0,2.55166666666666,29.6075,1.5,0.0,0.0
130,3,15.4016666666666,1.0,2.85716666666666,33.6058333333333,1.6,0.0,0.0
130,4,14.6216666666666,1.0,2.79333333333333,37.700833333333286,1.5,0.0,0.0
130,5,14.52,1.0,2.07483333333333,35.0775,1.5,5.304157549e-05,0.0336666666666666
130,6,14.9883333333333,1.0,1.91233333333333,31.311666666666625,0.999999999999999,0.007193960613,4.56616666666666
130,7,15.0083333333333,1.0,2.32866666666666,33.06833333333329,0.0,0.1054477024,66.93
130,8,15.7066666666666,1.0,2.28716666666666,35.92666666666664,0.0,0.5666520788,359.666666666666
130,9,16.4499999999999,0.981499999999999,2.76233333333333,39.734166666666624,0.0,0.6708708972,425.816666666666
130,10,17.055,0.938,2.43566666666666,39.7025,0.0,0.652595186,414.216666666666
130,11,18.5883333333333,0.8676666666666659,2.46833333333333,41.67499999999995,0.0,1.729417943,1097.7
130,12,19.9533333333333,0.778499999999999,2.4835,47.3875,0.0,1.939693654,1231.16666666666
130,13,20.5083333333333,0.7446666666666659,2.519,47.23,0.0,1.616980306,1026.33333333333
130,14,19.8566666666666,0.741,2.56616666666666,44.0125,0.1,0.8859256018,562.316666666666
130,15,19.2316666666666,0.761666666666666,2.15999999999999,43.391666666666644,0.0,0.6630196937,420.833333333333
130,16,18.6649999999999,0.822333333333333,2.39883333333333,41.89416666666665,0.0,0.6003938731,381.083333333333
130,17,17.6033333333333,0.8234999999999989,2.53633333333333,42.675,0.0,0.2386083151,151.45
130,18,16.815,0.8654999999999989,0.386166666666666,31.330833333333292,0.0,0.03886713348,24.6698333333333
130,19,16.035,0.900833333333333,0.199999999999999,28.171666666666635,0.0,0.0,0.0
130,20,15.5633333333333,0.924666666666666,0.199999999999999,24.95249999999994,0.0,0.0,0.0
130,21,14.9516666666666,0.947333333333333,0.199999999999999,16.07608333333331,0.0,0.0,0.0
130,22,14.28,0.952833333333333,0.199999999999999,17.92583333333332,0.0,0.0,0.0
130,23,14.2333333333333,0.969499999999999,0.199999999999999,18.59,0.0,0.0,0.0
131,0,14.075,0.982166666666666,0.2355,15.2708333333333,0.0,0.0,0.0
131,1,13.435,0.988333333333333,0.231999999999999,8.392083333333321,0.0,0.0,0.0
131,2,12.42,0.9984999999999999,0.199999999999999,2.272666666666664,0.0,0.0,0.0
131,3,11.7433333333333,1.0,0.199999999999999,0.7454166666666641,0.0,0.0,0.0
131,4,10.4066666666666,1.0,0.199999999999999,0.23008333333333333,0.0,0.0,0.0
131,5,10.5849999999999,1.0,0.287666666666666,6.3572499999999925,0.0,0.02098582057,13.3201666666666
131,6,11.7783333333333,1.0,0.286666666666666,14.703333333333306,0.0,0.2758161926,175.066666666666
131,7,13.08,1.0,1.43583333333333,25.56916666666659,0.0,0.5879474836,373.183333333333
131,8,13.8349999999999,1.0,1.183,30.108333333333277,0.0,0.5773391685,366.449999999999
131,9,14.965,0.994833333333333,0.923999999999999,36.62166666666663,0.0,1.232901532,782.55
131,10,17.3999999999999,0.901333333333333,0.860333333333333,39.21166666666664,0.0,2.278949672,1446.5
131,11,18.8316666666666,0.820833333333333,0.68,46.49166666666662,0.0,2.597724289,1648.83333333333
131,12,20.0733333333333,0.770333333333333,1.15516666666666,51.32416666666663,0.0,2.578293217,1636.5
131,13,20.9266666666666,0.663599999999999,1.822,50.60833333333329,0.0,2.461706783,1562.5
131,14,21.4183333333333,0.6335333333333331,2.09716666666666,50.87833333333328,0.0,2.239562363,1421.5
131,15,21.7316666666666,0.552566666666666,1.6735,52.73333333333331,0.0,1.753260394,1112.83333333333
131,16,21.6033333333333,0.49254999999999904,1.65383333333333,52.07166666666666,0.0,1.14716849,728.133333333333
131,17,21.2816666666666,0.506899999999999,0.929666666666666,45.39,0.0,0.6405689278,406.583333333333
131,18,20.1266666666666,0.634083333333333,0.2175,5.618999999999989,0.0,0.1201588621,76.2674999999999
131,19,17.2766666666666,0.762383333333333,0.199999999999999,0.006916666666666667,0.0,0.0,0.0
131,20,15.6283333333333,0.847333333333333,0.201999999999999,0.3864999999999992,0.0,0.0,0.0
131,21,15.6066666666666,0.909166666666666,0.336999999999999,17.336666666666634,0.0,0.0,0.0
131,22,15.2633333333333,0.981499999999999,0.240666666666666,4.693416666666665,0.0,0.0,0.0
131,23,14.5583333333333,0.989499999999999,0.199999999999999,2.855333333333331,0.0,0.0,0.0
132,0,13.9733333333333,0.9626666666666659,0.199999999999999,1.3679166666666616,0.0,0.0,0.0
132,1,13.3599999999999,0.976,0.199999999999999,5.589083333333331,0.0,0.0,0.0
132,2,13.0366666666666,0.9945,0.221166666666666,5.475499999999996,0.0,0.0,0.0
132,3,12.7216666666666,1.0,0.222166666666666,3.016416666666665,0.0,0.0,0.0
132,4,12.3216666666666,1.0,0.203999999999999,0.6253333333333324,0.0,0.0,0.0
132,5,11.9816666666666,1.0,0.199999999999999,0.7284166666666657,0.0,0.0218678337,13.88
132,6,12.7366666666666,1.0,0.328833333333333,3.430083333333329,0.0,0.2774704595,176.116666666666
132,7,14.9666666666666,0.9995,1.05433333333333,7.569916666666664,0.0,0.7732778993,490.816666666666
132,8,17.385,0.9038333333333329,2.04633333333333,23.331666666666667,0.0,1.366345733,867.25
132,9,19.3966666666666,0.750166666666666,2.66016666666666,34.32333333333328,0.0,1.928665208,1224.16666666666
132,10,20.4966666666666,0.718033333333333,2.96049999999999,33.03749999999994,0.0,2.325426696,1476.0
132,11,21.2916666666666,0.67625,3.104,40.3825,0.0,2.56726477,1629.5
132,12,21.9616666666666,0.634516666666666,2.89233333333333,43.72416666666664,0.0,2.625820569,1666.66666666666
132,13,22.5616666666666,0.567299999999999,2.26216666666666,48.5,0.0,2.486389497,1578.16666666666
132,14,22.9666666666666,0.560483333333333,2.44533333333333,64.30916666666666,0.0,2.181531729,1384.66666666666
132,15,22.9666666666666,0.568566666666666,2.87449999999999,73.77666666666664,0.0,1.659256018,1053.16666666666
132,16,22.58,0.5993999999999989,3.25633333333333,84.875,0.0,1.101032823,698.85
132,17,21.8533333333333,0.63305,2.226,80.37333333333329,0.0,0.508726477,322.9
132,18,19.9716666666666,0.71545,1.255,68.6925,0.0,0.08093750547,51.3728333333333
132,19,18.5683333333333,0.763333333333333,0.240166666666666,18.217083333333317,0.0,0.0,0.0
132,20,17.1683333333333,0.8270000000000001,0.439333333333333,19.81233333333333,0.0,0.0,0.0
132,21,16.0833333333333,0.9109999999999999,0.896666666666666,17.7683333333333,0.0,0.0,0.0
132,22,15.5183333333333,0.9371666666666659,1.27949999999999,13.479166666666643,0.0,0.0,0.0
132,23,14.9233333333333,0.954666666666666,1.49883333333333,14.505,0.0,0.0,0.0
133,0,14.1733333333333,0.963,0.493833333333333,12.179166666666667,0.0,0.0,0.0
133,1,13.32,0.951166666666666,0.671666666666666,13.815,0.0,0.0,0.0
133,2,12.9983333333333,0.945333333333333,0.305999999999999,6.993916666666661,0.0,0.0,0.0
133,3,12.3133333333333,0.972833333333333,0.199999999999999,2.9799166666666657,0.0,0.0,0.0
133,4,12.0166666666666,0.9804999999999989,0.362666666666666,3.852416666666663,0.0,0.0,0.0
133,5,11.7383333333333,0.9868333333333329,0.231666666666666,0.8009999999999998,0.0,0.02126914661,13.5
133,6,12.3616666666666,0.999166666666666,0.316166666666666,3.633416666666663,0.0,0.2181111597,138.439999999999
133,7,14.6233333333333,0.971,0.221333333333333,11.91,0.0,0.5443588621,345.516666666666
133,8,16.9633333333333,0.891666666666666,1.76983333333333,22.496666666666627,0.0,1.137190372,721.8
133,9,18.0766666666666,0.873666666666666,3.189,36.1725,0.0,1.63273523,1036.33333333333
133,10,19.6399999999999,0.6686999999999991,4.6405,43.87499999999994,0.0,2.302844639,1461.66666666666
133,11,19.6416666666666,0.5861999999999989,5.3585,47.1575,0.0,2.596411379,1648.0
133,12,19.5083333333333,0.624566666666666,4.5535,49.9325,0.0,2.521575492,1600.5
133,13,19.46,0.6283666666666661,4.85333333333333,50.57833333333332,0.0,2.129277899,1351.5
133,14,19.2383333333333,0.592383333333333,5.26966666666666,55.01583333333329,0.0,1.881400438,1194.16666666666
133,15,19.3449999999999,0.57615,5.16366666666666,50.68,0.0,1.837286652,1166.16666666666
133,16,18.965,0.54125,5.004,50.48916666666664,0.0,1.315431072,834.933333333333
133,17,17.9616666666666,0.567533333333333,3.5585,50.28833333333326,0.0,0.515107221,326.949999999999
133,18,16.7566666666666,0.644166666666666,1.681,44.800833333333316,0.0,0.08982380744,57.0131666666666
133,19,15.615,0.7295,1.04633333333333,36.43916666666666,0.0,0.0,0.0
133,20,14.6983333333333,0.760833333333333,1.12783333333333,34.905833333333284,0.0,0.0,0.0
133,21,13.0166666666666,0.816333333333333,0.697166666666666,16.967999999999975,0.0,0.0,0.0
133,22,12.1266666666666,0.8576666666666659,0.199999999999999,1.7329999999999977,0.0,0.0,0.0
133,23,11.1783333333333,0.903166666666666,0.199999999999999,5.8536666666666655,0.0,0.0,0.0
134,0,11.1966666666666,0.926833333333333,0.492499999999999,13.58083333333331,0.0,0.0,0.0
134,1,11.1833333333333,0.946833333333333,1.4385,16.5975,0.0,0.0,0.0
134,2,11.6766666666666,0.929666666666666,1.3345,19.945833333333315,0.0,0.0,0.0
134,3,11.18,0.935833333333333,0.751666666666666,14.122833333333332,0.0,0.0,0.0
134,4,10.3416666666666,0.956499999999999,0.616333333333333,10.73625,0.0,0.0,0.0
134,5,10.3866666666666,0.9698333333333331,0.2365,4.521416666666666,0.0,0.03941514223,25.0176666666666
134,6,11.5666666666666,0.9726666666666659,0.507166666666666,16.58083333333332,0.0,0.3824770241,242.766666666666
134,7,14.1566666666666,0.858833333333333,2.8245,29.5783333333333,0.0,0.9233435449,586.066666666666
134,8,15.445,0.772666666666666,3.92383333333333,35.5,0.0,1.54214442,978.833333333333
134,9,16.095,0.7481666666666661,3.70883333333333,37.96416666666662,0.0,1.652691466,1049.0
134,10,16.6133333333333,0.716499999999999,3.99683333333333,43.44666666666665,0.0,1.909102845,1211.75
134,11,17.3083333333333,0.689383333333333,3.9805,46.66583333333333,0.0,2.21750547,1407.5
134,12,17.7199999999999,0.660216666666666,4.06766666666666,50.58916666666665,0.0,2.393960613,1519.5
134,13,17.5416666666666,0.655033333333333,3.55383333333333,50.39583333333331,0.0,1.547054705,981.949999999999
134,14,17.9216666666666,0.6661499999999999,3.24166666666666,51.2675,0.0,1.751684902,1111.83333333333
134,15,17.8933333333333,0.655533333333333,3.031,52.9808333333333,0.0,1.020236324,647.566666666666
134,16,17.4916666666666,0.666783333333333,2.60199999999999,53.36666666666667,0.0,0.6475010941,410.983333333333
134,17,17.7616666666666,0.6684,1.69616666666666,50.161666666666626,0.0,0.6085076586,386.233333333333
134,18,16.5183333333333,0.7123,0.678333333333333,39.9775,0.0,0.1302884902,82.697
134,19,14.7333333333333,0.787666666666666,0.199999999999999,2.3175833333333316,0.0,0.0,0.0
134,20,13.13,0.866666666666666,0.199999999999999,0.07908333333333324,0.0,0.0,0.0
134,21,12.0866666666666,0.917666666666666,0.199999999999999,0.020916666666666667,0.0,0.0,0.0
134,22,11.015,0.962833333333333,0.199999999999999,0.5568333333333307,0.0,0.0,0.0
134,23,10.6816666666666,0.982833333333333,0.199999999999999,0.0,0.0,0.0,0.0
135,0,9.80666666666666,0.997166666666666,0.199999999999999,0.29775,0.0,0.0,0.0
135,1,9.31666666666666,1.0,0.199999999999999,0.013916666666666667,0.0,0.0,0.0
135,2,9.71833333333333,1.0,0.199999999999999,0.27133333333333326,0.0,0.0,0.0
135,3,9.92166666666666,1.0,0.199999999999999,0.42741666666666495,0.0,0.0,0.0
135,4,9.435,1.0,0.199999999999999,0.11283333333333327,0.0,0.0,0.0
135,5,9.44833333333333,1.0,0.199999999999999,0.19558333333333336,0.0,0.03395894967,21.5545
135,6,11.2349999999999,1.0,0.201833333333333,2.1796666666666633,0.0,0.3417768053,216.933333333333
135,7,14.5816666666666,0.958833333333333,0.252666666666666,12.54666666666665,0.0,0.8508971554,540.083333333333
135,8,17.3433333333333,0.788999999999999,1.4995,32.111666666666615,0.0,1.47833698,938.333333333333
135,9,19.1133333333333,0.6761833333333329,1.97533333333333,38.97166666666664,0.0,2.037636761,1293.33333333333
135,10,20.3416666666666,0.601,1.292,45.2725,0.0,2.402625821,1525.0
135,11,21.0516666666666,0.575816666666666,1.377,48.68416666666665,0.0,2.580131291,1637.66666666666
135,12,21.4666666666666,0.558333333333333,1.03666666666666,55.373333333333285,0.0,2.532603939,1607.5
135,13,22.0033333333333,0.549499999999999,1.44883333333333,59.758333333333326,0.0,2.465382932,1564.83333333333
135,14,22.7333333333333,0.530166666666666,1.30266666666666,64.53083333333329,0.0,2.190984683,1390.66666666666
135,15,22.5966666666666,0.5268833333333329,1.25216666666666,70.47583333333331,0.0,1.720437637,1092.0
135,16,22.6183333333333,0.534283333333333,0.782666666666666,68.385,0.0,1.030424508,654.033333333333
135,17,21.7166666666666,0.60125,0.395333333333333,61.87666666666661,0.0,0.5089890591,323.066666666666
135,18,20.4849999999999,0.6674833333333331,0.200833333333333,23.136499999999973,0.0,0.1038259956,65.9006666666666
135,19,19.0783333333333,0.7010166666666661,0.347833333333333,33.85416666666662,0.0,0.0,0.0
135,20,17.18,0.756666666666666,0.701666666666666,50.43416666666666,0.0,0.0,0.0
135,21,16.345,0.789333333333333,1.30999999999999,43.74666666666664,0.0,0.0,0.0
135,22,15.7933333333333,0.8753333333333331,1.81966666666666,33.11833333333328,0.0,0.0,0.0
135,23,15.3783333333333,0.899333333333333,2.12249999999999,25.448333333333284,0.0,0.0,0.0
136,0,14.3916666666666,0.9406666666666661,1.38383333333333,19.4175,0.0,0.0,0.0
136,1,13.7183333333333,0.928166666666666,1.07583333333333,18.1575,0.0,0.0,0.0
136,2,13.0483333333333,0.925499999999999,0.814166666666666,19.345,0.0,0.0,0.0
136,3,12.7666666666666,0.938,0.926,20.641666666666637,0.0,0.0,0.0
136,4,12.4766666666666,0.957999999999999,0.697666666666666,18.52083333333329,0.0,0.0,0.0
136,5,12.5216666666666,0.971499999999999,0.538333333333333,16.3775,0.0,0.03317146608,21.0546666666666
136,6,13.6416666666666,0.9661666666666661,0.5685,17.36,0.0,0.337654267,214.316666666666
136,7,15.965,0.914666666666666,1.43383333333333,23.35,0.0,0.8602450766,546.016666666666
136,8,18.3599999999999,0.8573333333333331,1.58999999999999,25.7375,0.0,1.337067834,848.666666666666
136,9,20.6499999999999,0.808166666666666,1.18783333333333,39.665,0.0,1.898468271,1205.0
136,10,22.34,0.762166666666666,1.02083333333333,45.936666666666646,0.0,1.820743982,1155.66666666666
136,11,23.8333333333333,0.7191166666666661,0.850499999999999,62.3483333333333,0.0,2.443326039,1550.83333333333
136,12,25.46,0.61905,0.973666666666666,80.22916666666664,0.0,2.531291028,1606.66666666666
136,13,26.0716666666666,0.5639500000000001,1.01283333333333,83.33166666666665,0.0,2.377155361,1508.83333333333
136,14,26.2266666666666,0.549483333333333,1.26766666666666,86.4083333333333,0.0,2.033172867,1290.5
136,15,26.7733333333333,0.512949999999999,0.656166666666666,90.14999999999993,0.0,1.714398249,1088.16666666666
136,16,26.5,0.524266666666666,0.908833333333333,86.54166666666663,0.0,1.124350109,713.649999999999
136,17,25.405,0.613799999999999,0.481333333333333,69.56583333333332,0.0,0.502083151,318.683333333333
136,18,23.425,0.708683333333333,0.304833333333333,63.94333333333332,0.0,0.1030597812,65.4143333333333
136,19,21.8733333333333,0.761166666666666,0.287833333333333,29.221666666666625,0.0,0.0,0.0
136,20,20.4766666666666,0.811666666666666,0.291499999999999,29.605,0.0,0.0,0.0
136,21,19.4733333333333,0.8734999999999999,1.18483333333333,32.010833333333274,0.0,0.0,0.0
136,22,18.5249999999999,0.9343333333333329,2.18316666666666,13.071666666666639,0.0,0.0,0.0
136,23,17.6133333333333,0.970666666666666,1.62866666666666,9.379833333333295,0.0,0.0,0.0
137,0,16.8099999999999,0.990666666666666,0.555666666666666,5.2321666666666635,0.0,0.0,0.0
137,1,16.2399999999999,1.0,0.908499999999999,4.870416666666663,0.0,0.0,0.0
137,2,15.7099999999999,1.0,0.570333333333333,2.3364999999999974,0.0,0.0,0.0
137,3,15.1933333333333,1.0,0.494,2.0038333333333296,0.0,0.0,0.0
