,nL,g_sto_0,m,V_cmax_25,J_max_25,R_d_coeff,f_VPD_method,PARsun,PARshade,LAIsunfrac,layer_lai_frac,layer_lai,D_0,g_bv,Tleaf_C,eact,c_a,fO3_d,f_LS,f_SW,f_VPD
73,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,2277314.2075699614,"[0.81, 0.81, 0.81]",0.06859,391.0,1.0,1.0,1,1
74,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,2229365.3805511557,"[0.18, 0.18, 0.18]",0.06312,391.0,1.0,1.0,1,1
75,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,2170428.9898543097,"[-1.35, -1.35, -1.35]",0.02027,391.0,1.0,1.0,1,1
76,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,2140352.307448472,"[-0.75, -0.75, -0.75]",0.05609,391.0,1.0,1.0,1,1
77,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,2109846.9138778765,"[-1.06, -1.06, -1.06]",0.05322,391.0,1.0,1.0,1,1
78,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,2089262.5493221283,"[-2.12, -2.12, -2.12]",0.0206,391.0,1.0,1.0,1,1
79,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,2004812.7094569206,"[-1.62, -1.62, -1.62]",0.05037,391.0,1.0,1.0,1,1
80,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(57.4946275115441, 57.4946275115441, 57.4946275115441)","(35.83970807531284, 35.83970807531284, 35.83970807531284)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1939063.175866119,"[-1.87, -1.87, -1.87]",0.05131,391.0,1.0,1.0,1,1
81,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(349.6399243330318, 349.6399243330318, 349.6399243330318)","(109.54209174159399, 109.54209174159399, 109.54209174159399)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1950175.376728975,"[2.5, 2.5, 2.5]",0.26616,391.0,1.0,1.0,1,1
82,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(437.87400528065916, 437.87400528065916, 437.87400528065916)","(143.06650804406812, 143.06650804406812, 143.06650804406812)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,2078893.9366884497,"[-0.59, -0.59, -0.59]",0.09563,391.0,1.0,1.0,1,1
83,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(474.07873681621913, 474.07873681621913, 474.07873681621913)","(158.55232919838625, 158.55232919838625, 158.55232919838625)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,2140352.307448472,"[0.95, 0.95, 0.95]",0.13908,391.0,1.0,1.0,1,1
84,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(472.88586052822626, 472.88586052822626, 472.88586052822626)","(159.09184325310758, 159.09184325310758, 159.09184325310758)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,2190250.670585447,"[3.31, 3.31, 3.31]",0.23424,391.0,1.0,1.0,1,1
85,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(461.0526457619294, 461.0526457619294, 461.0526457619294)","(154.96004207279324, 154.96004207279324, 154.96004207279324)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,2150424.6092341854,"[2.77, 2.77, 2.77]",0.20186,391.0,1.0,1.0,1,1
86,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(425.50901013541517, 425.50901013541517, 425.50901013541517)","(141.5240154531275, 141.5240154531275, 141.5240154531275)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,2120064.1499728253,"[3.04, 3.04, 3.04]",0.21233,391.0,1.0,1.0,1,1
87,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(346.96453500340596, 346.96453500340596, 346.96453500340596)","(111.70959313454652, 111.70959313454652, 111.70959313454652)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,2078893.9366884497,"[1.46, 1.46, 1.46]",0.12531,391.0,1.0,1.0,1,1
88,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(180.81065985422634, 180.81065985422634, 180.81065985422634)","(57.34623189976682, 57.34623189976682, 57.34623189976682)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1950175.376728975,"[2.69, 2.69, 2.69]",0.18552,391.0,1.0,1.0,1,1
89,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1800374.9609456358,"[2.07, 2.07, 2.07]",0.15099,391.0,1.0,1.0,1,1
90,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1176000.0,"[-0.52, -0.52, -0.52]",0.00756,391.0,1.0,1.0,1,1
91,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,857149.9285422591,"[0.8, 0.8, 0.8]",0.04023,391.0,1.0,1.0,1,1
92,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,509222.93742524984,"[0.14, 0.14, 0.14]",0.0,391.0,1.0,1.0,1,1
93,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,360074.99218912714,"[-1.12, -1.12, -1.12]",0.01275,391.0,1.0,1.0,1,1
94,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,294000.0,"[-0.72, -0.72, -0.72]",0.02877,391.0,1.0,1.0,1,1
95,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,294000.0,"[-0.92, -0.92, -0.92]",0.01967,391.0,1.0,1.0,1,1
96,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,294000.0,"[-1.71, -1.71, -1.71]",0.0,391.0,1.0,1.0,1,1
97,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,207889.39366884498,"[-1.31, -1.31, -1.31]",0.01947,391.0,1.0,1.0,1,1
98,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,294000.0,"[-1.51, -1.51, -1.51]",0.03128,391.0,1.0,1.0,1,1
99,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,588000.0,"[-1.76, -1.76, -1.76]",0.07335,391.0,1.0,1.0,1,1
100,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,509222.93742524984,"[-1.72, -1.72, -1.72]",0.07091,391.0,1.0,1.0,1,1
101,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,509222.93742524984,"[-1.74, -1.74, -1.74]",0.06809,391.0,1.0,1.0,1,1
102,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,550023.6358557694,"[-1.08, -1.08, -1.08]",0.0946,391.0,1.0,1.0,1,1
103,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1378982.2333880884,"[-1.51, -1.51, -1.51]",0.06828,391.0,1.0,1.0,1,1
104,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(13.034483191871312, 13.034483191871312, 13.034483191871312)","(9.188101522959105, 9.188101522959105, 9.188101522959105)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1596828.7322064317,"[-1.29, -1.29, -1.29]",0.06949,391.0,1.0,1.0,1,1
105,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(68.91298710619576, 68.91298710619576, 68.91298710619576)","(44.4641054281554, 44.4641054281554, 44.4641054281554)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1788332.1839076765,"[-0.94, -0.94, -0.94]",0.07754,391.0,1.0,1.0,1,1
106,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(98.3285061521197, 98.3285061521197, 98.3285061521197)","(73.88211386379288, 73.88211386379288, 73.88211386379288)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1882518.5258052575,"[-1.03, -1.03, -1.03]",0.06822,391.0,1.0,1.0,1,1
107,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(117.33598590451311, 117.33598590451311, 117.33598590451311)","(92.95962311598083, 92.95962311598083, 92.95962311598083)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1972211.9561548147,"[-0.98, -0.98, -0.98]",0.06558,391.0,1.0,1.0,1,1
108,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(371.4127397124896, 371.4127397124896, 371.4127397124896)","(124.78397974542337, 124.78397974542337, 124.78397974542337)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,2068473.3500821323,"[1.05, 1.05, 1.05]",0.15266,391.0,1.0,1.0,1,1
109,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(362.18002511609694, 362.18002511609694, 362.18002511609694)","(121.609112876942, 121.609112876942, 121.609112876942)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,2099579.9579915977,"[-0.26, -0.26, -0.26]",0.07324,391.0,1.0,1.0,1,1
110,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(334.7405509558633, 334.7405509558633, 334.7405509558633)","(111.23295177593991, 111.23295177593991, 111.23295177593991)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,2140352.307448472,"[0.4, 0.4, 0.4]",0.08554,391.0,1.0,1.0,1,1
111,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(256.6069855013989, 256.6069855013989, 256.6069855013989)","(82.4879625785364, 82.4879625785364, 82.4879625785364)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,2180362.3552061245,"[-0.32, -0.32, -0.32]",0.03761,391.0,1.0,1.0,1,1
112,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(136.64536902687655, 136.64536902687655, 136.64536902687655)","(43.09641922659955, 43.09641922659955, 43.09641922659955)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,2078893.9366884497,"[0.6, 0.6, 0.6]",0.08714,391.0,1.0,1.0,1,1
113,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1927886.926144788,"[0.14, 0.14, 0.14]",0.07172,391.0,1.0,1.0,1,1
114,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1455225.7556819147,"[-0.9, -0.9, -0.9]",0.01578,391.0,1.0,1.0,1,1
115,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1569530.5030486027,"[-0.51, -0.51, -0.51]",0.04365,391.0,1.0,1.0,1,1
116,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1714299.8570845183,"[-0.7, -0.7, -0.7]",0.04509,391.0,1.0,1.0,1,1
117,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1871004.5430196044,"[-1.56, -1.56, -1.56]",0.01711,391.0,1.0,1.0,1,1
118,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1800374.9609456358,"[-1.13, -1.13, -1.13]",0.0406,391.0,1.0,1.0,1,1
119,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1726858.998297197,"[-1.35, -1.35, -1.35]",0.03875,391.0,1.0,1.0,1,1
120,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1663115.1493507598,"[-2.05, -2.05, -2.05]",0.01951,391.0,1.0,1.0,1,1
121,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1623668.0695265273,"[-1.73, -1.73, -1.73]",0.03739,391.0,1.0,1.0,1,1
122,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1583238.453297544,"[-1.9, -1.9, -1.9]",0.03641,391.0,1.0,1.0,1,1
123,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1555701.7709059792,"[-2.01, -2.01, -2.01]",0.03777,391.0,1.0,1.0,1,1
124,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1527668.8122757499,"[-2.04, -2.04, -2.04]",0.03549,391.0,1.0,1.0,1,1
125,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1484627.2259392252,"[-2.03, -2.03, -2.03]",0.0348,391.0,1.0,1.0,1,1
126,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1455225.7556819147,"[-0.31, -0.31, -0.31]",0.1036,391.0,1.0,1.0,1,1
127,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1440299.9687565085,"[-1.46, -1.46, -1.46]",0.03525,391.0,1.0,1.0,1,1
128,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(58.060542203246534, 58.060542203246534, 58.060542203246534)","(36.20244035369872, 36.20244035369872, 36.20244035369872)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1425217.8780804006,"[-0.89, -0.89, -0.89]",0.03789,391.0,1.0,1.0,1,1
129,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(346.0644740874527, 346.0644740874527, 346.0644740874527)","(108.36862898587242, 108.36862898587242, 108.36862898587242)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1425217.8780804006,"[3.82, 3.82, 3.82]",0.24845,391.0,1.0,1.0,1,1
130,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(432.8368346293513, 432.8368346293513, 432.8368346293513)","(141.421122820022, 141.421122820022, 141.421122820022)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1927886.926144788,"[1.06, 1.06, 1.06]",0.09278,391.0,1.0,1.0,1,1
131,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(468.4840695150403, 468.4840695150403, 468.4840695150403)","(156.68356547726876, 156.68356547726876, 156.68356547726876)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,2047473.0767460656,"[2.44, 2.44, 2.44]",0.1468,391.0,1.0,1.0,1,1
132,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(473.4906856559636, 473.4906856559636, 473.4906856559636)","(159.35155249739293, 159.35155249739293, 159.35155249739293)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,2140352.307448472,"[3.85, 3.85, 3.85]",0.2099,391.0,1.0,1.0,1,1
133,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(462.16573335812325, 462.16573335812325, 462.16573335812325)","(155.3617625500109, 155.3617625500109, 155.3617625500109)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,2180362.3552061245,"[3.82, 3.82, 3.82]",0.22911,391.0,1.0,1.0,1,1
134,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(427.3850347351465, 427.3850347351465, 427.3850347351465)","(142.2779949809737, 142.2779949809737, 142.2779949809737)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,2209894.567620817,"[3.83, 3.83, 3.83]",0.24825,391.0,1.0,1.0,1,1
135,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(362.95363079549384, 362.95363079549384, 362.95363079549384)","(117.09089924843929, 117.09089924843929, 117.09089924843929)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,2229365.3805511557,"[1.07, 1.07, 1.07]",0.11949,391.0,1.0,1.0,1,1
136,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(196.20098689803805, 196.20098689803805, 196.20098689803805)","(62.014276337526105, 62.014276337526105, 62.014276337526105)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,2120064.1499728253,"[2.92, 2.92, 2.92]",0.21277,391.0,1.0,1.0,1,1
137,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1893962.5128285936,"[1.99, 1.99, 1.99]",0.15763,391.0,1.0,1.0,1,1
138,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1527668.8122757499,"[-0.67, -0.67, -0.67]",0.0473,391.0,1.0,1.0,1,1
139,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1455225.7556819147,"[0.48, 0.48, 0.48]",0.09366,391.0,1.0,1.0,1,1
140,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1378982.2333880884,"[-0.1, -0.1, -0.1]",0.06758,391.0,1.0,1.0,1,1
141,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1314807.9707698764,"[-2.08, -2.08, -2.08]",0.0,391.0,1.0,1.0,1,1
142,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1229890.239005091,"[-1.15, -1.15, -1.15]",0.04301,391.0,1.0,1.0,1,1
143,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1176000.0,"[-1.62, -1.62, -1.62]",0.04071,391.0,1.0,1.0,1,1
144,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1157479.157479736,"[-3.19, -3.19, -3.19]",0.0002,391.0,1.0,1.0,1,1
145,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1060032.0749864127,"[-2.45, -2.45, -2.45]",0.04088,391.0,1.0,1.0,1,1
146,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,997002.5075194143,"[-2.82, -2.82, -2.82]",0.04024,391.0,1.0,1.0,1,1
147,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,952668.8826659553,"[-4.48, -4.48, -4.48]",0.0,391.0,1.0,1.0,1,1
