mm,dd,hr,vd,NOT_EXIST
6,200,0,0.007804532,0.007804532
6,200,1,0.011193263,0.011193263
6,200,2,0.006093071,0.006093071
6,200,3,0.007372378,0.007372378
6,200,4,0.0069291,0.0069291
6,200,5,0.008297448,0.008297448
6,200,6,0.010130803,0.010130803
6,200,7,0.009132101,0.009132101
6,200,8,0.009758624,0.009758624
6,200,9,0.0061187,0.0061187
6,200,10,0.009946283,0.009946283
6,200,11,0.004688819,0.004688819
6,200,12,0.007815732,0.007815732
6,200,13,0.006185376,0.006185376
6,200,14,0.00525525,0.00525525
6,200,15,0.008686536,0.008686536
6,200,16,0.006057915,0.006057915
6,200,17,0.007413849,0.007413849
6,200,18,0.009355472,0.009355472
6,200,19,0.011094518,0.011094518
6,200,20,0.009124022,0.009124022
6,200,21,0.00908938,0.00908938
6,200,22,0.009470155,0.009470155
6,200,23,0.009363391,0.009363391
6,201,0,0.004872974,0.004872974
6,201,1,0.008478012,0.008478012
6,201,2,0.009369733,0.009369733
6,201,3,0.0058136,0.0058136
6,201,4,0.008639191,0.008639191
6,201,5,0.011362415,0.011362415
6,201,6,0.005093007,0.005093007
6,201,7,0.005113768,0.005113768
6,201,8,0.004978164,0.004978164
6,201,9,0.008456771,0.008456771
6,201,10,0.005154937,0.005154937
6,201,11,0.008856813,0.008856813
6,201,12,0.004830964,0.004830964
6,201,13,0.00670919,0.00670919
6,201,14,0.006716331,0.006716331
6,201,15,0.012042777,0.012042777
6,201,16,0.011870144,0.011870144
6,201,17,0.011100682,0.011100682
6,201,18,0.007945435,0.007945435
6,201,19,0.008642686,0.008642686
6,201,20,0.004742107,0.004742107
6,201,21,0.008952193,0.008952193
6,201,22,0.006507213,0.006507213
6,201,23,0.005789486,0.005789486
6,202,0,0.0101086,0.0101086
6,202,1,0.009665252,0.009665252
6,202,2,0.010342755,0.010342755
6,202,3,0.012159584,0.012159584
6,202,4,0.010340686,0.010340686
6,202,5,0.009370696,0.009370696
6,202,6,0.004680442,0.004680442
6,202,7,0.009007994,0.009007994
6,202,8,0.009329077,0.009329077
6,202,9,0.009066541,0.009066541
6,202,10,0.00914631,0.00914631
6,202,11,0.007668294,0.007668294
6,202,12,0.008600088,0.008600088
6,202,13,0.006705114,0.006705114
6,202,14,0.004833551,0.004833551
6,202,15,0.005170718,0.005170718
6,202,16,0.00657084,0.00657084
6,202,17,0.005514555,0.005514555
6,202,18,0.005579913,0.005579913
6,202,19,0.006615844,0.006615844
6,202,20,0.005221355,0.005221355
6,202,21,0.011808308,0.011808308
6,202,22,0.007477178,0.007477178
6,202,23,0.006204822,0.006204822
6,203,0,0.008408051,0.008408051
6,203,1,0.01142036,0.01142036
6,203,2,0.00811435,0.00811435
6,203,3,0.008408471,0.008408471
6,203,4,0.010405128,0.010405128
6,203,5,0.005446529,0.005446529
6,203,6,0.008130826,0.008130826
6,203,7,0.004869073,0.004869073
6,203,8,0.005214048,0.005214048
6,203,9,0.005451216,0.005451216
6,203,10,0.008693366,0.008693366
6,203,11,0.00973418,0.00973418
6,203,12,0.010581186,0.010581186
6,203,13,0.008784823,0.008784823
6,203,14,0.006537995,0.006537995
6,203,15,0.009264193,0.009264193
6,203,16,0.007731287,0.007731287
6,203,17,0.009092607,0.009092607
6,203,18,0.004572982,0.004572982
6,203,19,0.011657144,0.011657144
6,203,20,0.010415681,0.010415681
6,203,21,0.011563322,0.011563322
6,203,22,0.008849663,0.008849663
6,203,23,0.008277465,0.008277465
6,204,0,0.008918272,0.008918272
6,204,1,0.007345721,0.007345721
6,204,2,0.005536822,0.005536822
6,204,3,0.009375281,0.009375281
6,204,4,0.006526457,0.006526457
6,204,5,0.004241941,0.004241941
6,204,6,0.004906742,0.004906742
6,204,7,0.008705723,0.008705723
6,204,8,0.006259156,0.006259156
6,204,9,0.00518105,0.00518105
6,204,10,0.009974526,0.009974526
6,204,11,0.00762434,0.00762434
6,204,12,0.004284737,0.004284737
6,204,13,0.00693586,0.00693586
6,204,14,0.012206929,0.012206929
6,204,15,0.011794803,0.011794803
6,204,16,0.006195601,0.006195601
6,204,17,0.007960546,0.007960546
6,204,18,0.007015649,0.007015649
6,204,19,0.006929116,0.006929116
6,204,20,0.006119165,0.006119165
6,204,21,0.007614971,0.007614971
6,204,22,0.009305375,0.009305375
6,204,23,0.008764222,0.008764222
6,205,0,0.008526397,0.008526397
6,205,1,0.010176551,0.010176551
6,205,2,0.005937734,0.005937734
6,205,3,0.009870136,0.009870136
6,205,4,0.007970168,0.007970168
6,205,5,0.005929679,0.005929679
6,205,6,0.006291002,0.006291002
6,205,7,0.005762594,0.005762594
6,205,8,0.006350913,0.006350913
6,205,9,0.011095539,0.011095539
6,205,10,0.004292692,0.004292692
6,205,11,0.009831343,0.009831343
6,205,12,0.004947741,0.004947741
6,205,13,0.007978817,0.007978817
6,205,14,0.006975151,0.006975151
6,205,15,0.010382779,0.010382779
6,205,16,0.008721556,0.008721556
6,205,17,0.009652922,0.009652922
6,205,18,0.011794575,0.011794575
6,205,19,0.010982976,0.010982976
6,205,20,0.008656551,0.008656551
6,205,21,0.011865565,0.011865565
6,205,22,0.00945263,0.00945263
6,205,23,0.009776202,0.009776202
6,206,0,0.005628922,0.005628922
6,206,1,0.009878236,0.009878236
6,206,2,0.01128986,0.01128986
6,206,3,0.008492142,0.008492142
6,206,4,0.005833559,0.005833559
6,206,5,0.012120329,0.012120329
6,206,6,0.01183019,0.01183019
6,206,7,0.00795093,0.00795093
6,206,8,0.010698008,0.010698008
6,206,9,0.008202437,0.008202437
6,206,10,0.010742348,0.010742348
6,206,11,0.00511459,0.00511459
6,206,12,0.011166593,0.011166593
6,206,13,0.009201336,0.009201336
6,206,14,0.006838707,0.006838707
6,206,15,0.007159703,0.007159703
6,206,16,0.010223655,0.010223655
6,206,17,0.012225548,0.012225548
6,206,18,0.009981353,0.009981353
6,206,19,0.011406585,0.011406585
6,206,20,0.00748179,0.00748179
6,206,21,0.010784402,0.010784402
6,206,22,0.004217951,0.004217951
6,206,23,0.006713902,0.006713902
6,207,0,0.011342617,0.011342617
6,207,1,0.005885765,0.005885765
6,207,2,0.012072323,0.012072323
6,207,3,0.007099175,0.007099175
6,207,4,0.005660146,0.005660146
6,207,5,0.011097538,0.011097538
6,207,6,0.005956026,0.005956026
6,207,7,0.006793502,0.006793502
6,207,8,0.010425864,0.010425864
6,207,9,0.007438483,0.007438483
6,207,10,0.004844173,0.004844173
6,207,11,0.005580455,0.005580455
6,207,12,0.010148486,0.010148486
6,207,13,0.004943226,0.004943226
6,207,14,0.008978773,0.008978773
6,207,15,0.010599057,0.010599057
6,207,16,0.010803869,0.010803869
6,207,17,0.011503333,0.011503333
6,207,18,0.008911411,0.008911411
6,207,19,0.011042237,0.011042237
6,207,20,0.007991842,0.007991842
6,207,21,0.010633361,0.010633361
6,207,22,0.005978177,0.005978177
6,207,23,0.007864368,0.007864368
6,208,0,0.01160695,0.01160695
6,208,1,0.009412151,0.009412151
6,208,2,0.011384228,0.011384228
6,208,3,0.00654405,0.00654405
6,208,4,0.00525416,0.00525416
6,208,5,0.005092896,0.005092896
6,208,6,0.009533377,0.009533377
6,208,7,0.010848366,0.010848366
6,208,8,0.007876156,0.007876156
6,208,9,0.006569148,0.006569148
6,208,10,0.008941276,0.008941276
6,208,11,0.005875928,0.005875928
6,208,12,0.0061616,0.0061616
6,208,13,0.005267615,0.005267615
6,208,14,0.010462508,0.010462508
6,208,15,0.007419436,0.007419436
6,208,16,0.00814338,0.00814338
6,208,17,0.011362096,0.011362096
6,208,18,0.007497949,0.007497949
6,208,19,0.007825364,0.007825364
6,208,20,0.011167423,0.011167423
6,208,21,0.007753976,0.007753976
6,208,22,0.011729791,0.011729791
6,208,23,0.006395728,0.006395728
6,209,0,0.006275566,0.006275566
6,209,1,0.00975856,0.00975856
6,209,2,0.011232864,0.011232864
6,209,3,0.007924656,0.007924656
6,209,4,0.004765287,0.004765287
6,209,5,0.008485562,0.008485562
6,209,6,0.008508018,0.008508018
6,209,7,0.01038598,0.01038598
6,209,8,0.010283671,0.010283671
6,209,9,0.01166258,0.01166258
6,209,10,0.008257759,0.008257759
6,209,11,0.008643242,0.008643242
6,209,12,0.008166713,0.008166713
6,209,13,0.00983913,0.00983913
6,209,14,0.009139151,0.009139151
6,209,15,0.006128822,0.006128822
6,209,16,0.006433066,0.006433066
6,209,17,0.005481172,0.005481172
6,209,18,0.008729233,0.008729233
6,209,19,0.009892393,0.009892393
6,209,20,0.01090406,0.01090406
6,209,21,0.010109605,0.010109605
6,209,22,0.006041536,0.006041536
6,209,23,0.005481509,0.005481509
6,210,0,0.006746055,0.006746055
6,210,1,0.005470104,0.005470104
6,210,2,0.006156767,0.006156767
6,210,3,0.012049486,0.012049486
6,210,4,0.007539564,0.007539564
6,210,5,0.009471044,0.009471044
6,210,6,0.008660038,0.008660038
6,210,7,0.005307912,0.005307912
6,210,8,0.010298669,0.010298669
6,210,9,0.006927024,0.006927024
6,210,10,0.007790039,0.007790039
6,210,11,0.009073834,0.009073834
6,210,12,0.006168494,0.006168494
6,210,13,0.010203664,0.010203664
6,210,14,0.006877984,0.006877984
6,210,15,0.007787587,0.007787587
6,210,16,0.006793026,0.006793026
6,210,17,0.010512255,0.010512255
6,210,18,0.007447512,0.007447512
6,210,19,0.011018447,0.011018447
6,210,20,0.011861745,0.011861745
6,210,21,0.01109902,0.01109902
6,210,22,0.009241201,0.009241201
6,210,23,0.005717541,0.005717541
6,211,0,0.006591706,0.006591706
6,211,1,0.008606751,0.008606751
6,211,2,0.007091649,0.007091649
6,211,3,0.010164204,0.010164204
6,211,4,0.006971052,0.006971052
6,211,5,0.009876772,0.009876772
6,211,6,0.007221213,0.007221213
6,211,7,0.006136768,0.006136768
6,211,8,0.011698947,0.011698947
6,211,9,0.010565655,0.010565655
6,211,10,0.008184426,0.008184426
6,211,11,0.006978302,0.006978302
6,211,12,0.005350733,0.005350733
6,211,13,0.009786742,0.009786742
6,211,14,0.004850601,0.004850601
6,211,15,0.009018024,0.009018024
6,211,16,0.012166238,0.012166238
6,211,17,0.010227843,0.010227843
6,211,18,0.007720577,0.007720577
6,211,19,0.008096156,0.008096156
6,211,20,0.00989785,0.00989785
6,211,21,0.009398032,0.009398032
6,211,22,0.004762425,0.004762425
6,211,23,0.008257503,0.008257503
7,212,0,0.010789778,0.010789778
7,212,1,0.007058715,0.007058715
7,212,2,0.005238092,0.005238092
7,212,3,0.011512231,0.011512231
7,212,4,0.005118926,0.005118926
7,212,5,0.011176776,0.011176776
7,212,6,0.010618531,0.010618531
7,212,7,0.006627411,0.006627411
7,212,8,0.008139975,0.008139975
7,212,9,0.004625929,0.004625929
7,212,10,0.00957698,0.00957698
7,212,11,0.006946127,0.006946127
7,212,12,0.00975303,0.00975303
7,212,13,0.009735772,0.009735772
7,212,14,0.005741442,0.005741442
7,212,15,0.011554154,0.011554154
7,212,16,0.005104432,0.005104432
7,212,17,0.01127771,0.01127771
7,212,18,0.01201239,0.01201239
7,212,19,0.011869738,0.011869738
7,212,20,0.007119521,0.007119521
7,212,21,0.008396442,0.008396442
7,212,22,0.011500464,0.011500464
7,212,23,0.01183253,0.01183253
7,213,0,0.00923875,0.00923875
7,213,1,0.005648227,0.005648227
7,213,2,0.007076375,0.007076375
7,213,3,0.005536404,0.005536404
7,213,4,0.007494757,0.007494757
7,213,5,0.009173973,0.009173973
7,213,6,0.007873704,0.007873704
7,213,7,0.005999445,0.005999445
7,213,8,0.004316318,0.004316318
7,213,9,0.010981475,0.010981475
7,213,10,0.008319477,0.008319477
7,213,11,0.007145944,0.007145944
7,213,12,0.006831033,0.006831033
7,213,13,0.004496415,0.004496415
7,213,14,0.009799694,0.009799694
7,213,15,0.00954453,0.00954453
7,213,16,0.007920459,0.007920459
7,213,17,0.011589129,0.011589129
7,213,18,0.005937896,0.005937896
7,213,19,0.004831917,0.004831917
7,213,20,0.010605057,0.010605057
7,213,21,0.011080889,0.011080889
7,213,22,0.006569748,0.006569748
7,213,23,0.008715695,0.008715695
7,214,0,0.008816416,0.008816416
7,214,1,0.009856456,0.009856456
7,214,2,0.011331851,0.011331851
7,214,3,0.008314763,0.008314763
7,214,4,0.011352278,0.011352278
7,214,5,0.009036728,0.009036728
7,214,6,0.009209816,0.009209816
7,214,7,0.011447705,0.011447705
7,214,8,0.011587094,0.011587094
7,214,9,0.004514542,0.004514542
7,214,10,0.007041293,0.007041293
7,214,11,0.008761132,0.008761132
7,214,12,0.009906113,0.009906113
7,214,13,0.007530979,0.007530979
7,214,14,0.006178149,0.006178149
7,214,15,0.012206753,0.012206753
7,214,16,0.008031028,0.008031028
7,214,17,0.009757268,0.009757268
7,214,18,0.006099538,0.006099538
7,214,19,0.010369872,0.010369872
7,214,20,0.004687422,0.004687422
7,214,21,0.009221266,0.009221266
7,214,22,0.006879198,0.006879198
7,214,23,0.008497384,0.008497384
7,215,0,0.009231834,0.009231834
7,215,1,0.01085422,0.01085422
7,215,2,0.005080199,0.005080199
7,215,3,0.007419517,0.007419517
7,215,4,0.010143114,0.010143114
7,215,5,0.00991162,0.00991162
7,215,6,0.00426944,0.00426944
7,215,7,0.012191844,0.012191844
7,215,8,0.004838217,0.004838217
7,215,9,0.006889298,0.006889298
7,215,10,0.004846674,0.004846674
7,215,11,0.008877324,0.008877324
7,215,12,0.004961682,0.004961682
7,215,13,0.004624344,0.004624344
7,215,14,0.010597227,0.010597227
7,215,15,0.011839622,0.011839622
7,215,16,0.010746064,0.010746064
7,215,17,0.011286767,0.011286767
7,215,18,0.005058314,0.005058314
7,215,19,0.007288193,0.007288193
7,215,20,0.0075799,0.0075799
7,215,21,0.004799981,0.004799981
7,215,22,0.008787907,0.008787907
7,215,23,0.005382372,0.005382372
7,216,0,0.00644641,0.00644641
7,216,1,0.008824519,0.008824519
7,216,2,0.006272853,0.006272853
7,216,3,0.007603373,0.007603373
7,216,4,0.009156198,0.009156198
7,216,5,0.00810835,0.00810835
7,216,6,0.004267801,0.004267801
7,216,7,0.004983542,0.004983542
7,216,8,0.00706215,0.00706215
7,216,9,0.007030178,0.007030178
7,216,10,0.008745741,0.008745741
7,216,11,0.010793184,0.010793184
7,216,12,0.00701856,0.00701856
7,216,13,0.008087375,0.008087375
7,216,14,0.006265483,0.006265483
7,216,15,0.010536441,0.010536441
7,216,16,0.00921755,0.00921755
7,216,17,0.007233785,0.007233785
7,216,18,0.006929482,0.006929482
7,216,19,0.011387194,0.011387194
7,216,20,0.009696788,0.009696788
7,216,21,0.007676861,0.007676861
7,216,22,0.00775577,0.00775577
7,216,23,0.006554809,0.006554809
7,217,0,0.008714281,0.008714281
7,217,1,0.011226054,0.011226054
7,217,2,0.010478812,0.010478812
7,217,3,0.005459695,0.005459695
7,217,4,0.009836257,0.009836257
7,217,5,0.005118764,0.005118764
7,217,6,0.01153377,0.01153377
7,217,7,0.006498418,0.006498418
7,217,8,0.010202777,0.010202777
7,217,9,0.012209603,0.012209603
7,217,10,0.007399226,0.007399226
7,217,11,0.011358829,0.011358829
7,217,12,0.004988027,0.004988027
7,217,13,0.006808665,0.006808665
7,217,14,0.00560383,0.00560383
7,217,15,0.009095027,0.009095027
7,217,16,0.006210937,0.006210937
7,217,17,0.006849579,0.006849579
7,217,18,0.010121917,0.010121917
7,217,19,0.009653246,0.009653246
7,217,20,0.005870084,0.005870084
7,217,21,0.004395439,0.004395439
7,217,22,0.010562734,0.010562734
7,217,23,0.011032182,0.011032182
7,218,0,0.004632926,0.004632926
7,218,1,0.006888978,0.006888978
7,218,2,0.008333803,0.008333803
7,218,3,0.011863571,0.011863571
7,218,4,0.006097582,0.006097582
7,218,5,0.007522725,0.007522725
7,218,6,0.006564808,0.006564808
7,218,7,0.008470643,0.008470643
7,218,8,0.006343571,0.006343571
7,218,9,0.011008673,0.011008673
7,218,10,0.010627389,0.010627389
7,218,11,0.007138083,0.007138083
7,218,12,0.011893988,0.011893988
7,218,13,0.011327302,0.011327302
7,218,14,0.006135861,0.006135861
7,218,15,0.009175825,0.009175825
7,218,16,0.005202638,0.005202638
7,218,17,0.008605242,0.008605242
7,218,18,0.006887527,0.006887527
7,218,19,0.010790087,0.010790087
7,218,20,0.004265122,0.004265122
7,218,21,0.004707082,0.004707082
7,218,22,0.006997607,0.006997607
7,218,23,0.006369869,0.006369869
7,219,0,0.004610293,0.004610293
7,219,1,0.010303957,0.010303957
7,219,2,0.007898766,0.007898766
7,219,3,0.007407927,0.007407927
7,219,4,0.00557359,0.00557359
7,219,5,0.004764664,0.004764664
7,219,6,0.005590807,0.005590807
7,219,7,0.009577807,0.009577807
7,219,8,0.009923378,0.009923378
7,219,9,0.00628585,0.00628585
7,219,10,0.011418342,0.011418342
7,219,11,0.007471391,0.007471391
7,219,12,0.011717784,0.011717784
7,219,13,0.005740717,0.005740717
7,219,14,0.010249421,0.010249421
7,219,15,0.00480261,0.00480261
7,219,16,0.011085952,0.011085952
7,219,17,0.010257806,0.010257806
7,219,18,0.009617942,0.009617942
7,219,19,0.010882272,0.010882272
7,219,20,0.008886894,0.008886894
7,219,21,0.007406736,0.007406736
7,219,22,0.004898843,0.004898843
7,219,23,0.008781317,0.008781317
7,220,0,0.009241582,0.009241582
7,220,1,0.004531651,0.004531651
7,220,2,0.008913567,0.008913567
7,220,3,0.004624662,0.004624662
7,220,4,0.004739412,0.004739412
7,220,5,0.006716454,0.006716454
7,220,6,0.007260024,0.007260024
7,220,7,0.009917073,0.009917073
7,220,8,0.005333505,0.005333505
7,220,9,0.011173208,0.011173208
7,220,10,0.006262046,0.006262046
7,220,11,0.007494274,0.007494274
7,220,12,0.007129857,0.007129857
7,220,13,0.012129109,0.012129109
7,220,14,0.005005775,0.005005775
7,220,15,0.011828296,0.011828296
7,220,16,0.008534206,0.008534206
7,220,17,0.010332824,0.010332824
7,220,18,0.00574006,0.00574006
7,220,19,0.010359112,0.010359112
7,220,20,0.006644598,0.006644598
7,220,21,0.01104765,0.01104765
7,220,22,0.010024849,0.010024849
7,220,23,0.007315142,0.007315142
7,221,0,0.008489569,0.008489569
7,221,1,0.011619258,0.011619258
7,221,2,0.011131752,0.011131752
7,221,3,0.008961454,0.008961454
7,221,4,0.01220514,0.01220514
7,221,5,0.008551586,0.008551586
7,221,6,0.006650473,0.006650473
7,221,7,0.00704563,0.00704563
7,221,8,0.009389318,0.009389318
7,221,9,0.007219005,0.007219005
7,221,10,0.005514794,0.005514794
7,221,11,0.007278066,0.007278066
7,221,12,0.004374197,0.004374197
7,221,13,0.008913519,0.008913519
7,221,14,0.011271497,0.011271497
7,221,15,0.011680515,0.011680515
7,221,16,0.007751647,0.007751647
7,221,17,0.0043579,0.0043579
7,221,18,0.005232094,0.005232094
7,221,19,0.006686604,0.006686604
7,221,20,0.010930206,0.010930206
7,221,21,0.004324635,0.004324635
7,221,22,0.010639556,0.010639556
7,221,23,0.00505777,0.00505777
7,222,0,0.010162004,0.010162004
7,222,1,0.009097624,0.009097624
7,222,2,0.00524953,0.00524953
7,222,3,0.008421971,0.008421971
7,222,4,0.007600366,0.007600366
7,222,5,0.004603604,0.004603604
7,222,6,0.006056181,0.006056181
7,222,7,0.011196043,0.011196043
7,222,8,0.011605225,0.011605225
7,222,9,0.011691161,0.011691161
7,222,10,0.011735986,0.011735986
7,222,11,0.009882113,0.009882113
7,222,12,0.007410873,0.007410873
7,222,13,0.009390227,0.009390227
7,222,14,0.008031375,0.008031375
7,222,15,0.004303521,0.004303521
7,222,16,0.011411724,0.011411724
7,222,17,0.00620187,0.00620187
7,222,18,0.011106255,0.011106255
7,222,19,0.010692236,0.010692236
7,222,20,0.00528962,0.00528962
7,222,21,0.010630656,0.010630656
7,222,22,0.010311797,0.010311797
7,222,23,0.006548155,0.006548155
7,223,0,0.00848538,0.00848538
7,223,1,0.01097306,0.01097306
7,223,2,0.007464413,0.007464413
7,223,3,0.009861532,0.009861532
7,223,4,0.010341837,0.010341837
7,223,5,0.010011366,0.010011366
7,223,6,0.009557765,0.009557765
7,223,7,0.004485822,0.004485822
7,223,8,0.006805621,0.006805621
7,223,9,0.005142289,0.005142289
7,223,10,0.008285206,0.008285206
7,223,11,0.00847307,0.00847307
7,223,12,0.008633021,0.008633021
7,223,13,0.011739004,0.011739004
7,223,14,0.004245063,0.004245063
7,223,15,0.007720709,0.007720709
7,223,16,0.008392847,0.008392847
7,223,17,0.01204192,0.01204192
7,223,18,0.008951803,0.008951803
7,223,19,0.011228653,0.011228653
7,223,20,0.00974107,0.00974107
7,223,21,0.006262476,0.006262476
7,223,22,0.005175631,0.005175631
7,223,23,0.007527016,0.007527016
