,t_l_estimate,t_lse_constant,t_lma,t_lem,t_lep,t_lse,gamma_1,gamma_2,gamma_3,g_sto_0,m,V_cmax_25,J_max_25,PARsun,PARshade,LAI,D_0,g_bv,td_dd,fO3_d_prev,O3up_acc,Tleaf_C,O3up,eact,sinB,c_a,is_daylight
35,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,454.62475551754767,151.69383249241787,0.0,2.27,1788332.1839076765,0.0,1.0,0.0,4.88,0.0,0.16725,0.4071801312090291,391.0,True
36,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,460.00633881032655,154.3090148734446,0.0,2.27,1972211.9561548147,0.0,1.0,0.0,6.13,0.0,0.23601,0.44536840890145535,391.0,True
37,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,447.9461212642532,150.1500572357876,0.0,2.27,2047473.0767460656,0.0,1.0,0.0,6.31,0.0,0.24948,0.4359499873306043,391.0,True
38,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,412.84841728340126,136.82401830676832,0.0,2.27,2109846.9138778765,0.0,1.0,0.0,6.23,0.0,0.24724000000000002,0.3795667163618519,391.0,True
39,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,320.5117660988317,102.53226001488655,0.0,2.27,2180362.3552061245,0.0,1.0,0.0,3.96,0.0,0.11225999999999998,0.28006102273395794,391.0,True
40,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,161.74365010663587,51.157526806680615,0.0,2.27,2170428.9898543097,0.0,1.0,0.0,5.42,0.0,0.18986,0.1442140550267293,391.0,True
41,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,2150424.6092341854,0.0,1.0,0.0,4.7,0.0,0.13706,0.0,391.0,False
42,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,2026255.1665572627,0.0,1.0,0.0,4.07,0.0,0.09479,0.0,391.0,False
43,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,2036891.7497009994,0.0,1.0,0.0,4.02,0.0,0.07453,0.0,391.0,False
44,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,2057999.9999999998,0.0,1.0,0.0,4.05,0.0,0.061470000000000004,0.0,391.0,False
45,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,2109846.9138778765,0.0,1.0,0.0,4.1,0.0,0.0501,0.0,391.0,False
46,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1950175.376728975,0.0,1.0,0.0,4.09,0.0,0.046060000000000004,0.0,391.0,False
47,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1871004.5430196044,0.0,1.0,0.0,4.1,0.0,0.04455,0.0,391.0,False
48,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1916645.5071295786,0.0,1.0,0.0,2.26,0.0,0.0,0.0,391.0,False
49,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1916645.5071295786,0.0,1.0,0.0,3.49,0.0,0.0484,0.0,391.0,False
50,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1927886.926144788,0.0,1.0,0.0,2.87,0.0,0.05479,0.0,391.0,False
51,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1950175.376728975,0.0,1.0,0.0,0.66,0.0,0.0,0.0,391.0,False
52,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,2068473.3500821323,0.0,1.0,0.0,1.72,0.0,0.06047999999999999,0.0,391.0,False
53,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,2180362.3552061245,0.0,1.0,0.0,1.19,0.0,0.05885,0.0,391.0,False
54,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,2286783.3303572945,0.0,1.0,0.0,0.58,0.0,0.05275,0.0,391.0,False
55,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,2296213.404716556,0.0,1.0,0.0,0.61,0.0,0.062439999999999996,0.0,391.0,False
56,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,56.211027786078446,34.4027650122847,0.0,2.27,2296213.404716556,0.0,1.0,0.0,0.58,0.0,0.06905,0.047651111724367035,391.0,True
57,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,335.6579479466143,104.53375347559138,0.0,2.27,2305604.9097796436,0.0,1.0,0.0,2.22,0.0,0.15612,0.20145693673099752,391.0,True
58,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,419.1028798888574,136.38135143704642,0.0,2.27,2433282.9675152865,0.0,1.0,0.0,1.12,0.0,0.10169,0.3243345003883451,391.0,True
59,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,453.31651012202775,151.0742753936828,0.0,2.27,2537613.4457399137,0.0,1.0,0.0,1.67,0.0,0.12900999999999999,0.407909899797937,391.0,True
60,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,437.33532691846585,146.51753905562308,0.0,2.27,2629615.9415397528,0.0,1.0,0.0,2.26,0.0,0.16163,0.4464876096048871,391.0,True
61,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,426.0249431015345,142.65927510440622,0.0,2.27,2678467.472268424,0.0,1.0,0.0,2.26,0.0,0.1438,0.4374386226385317,391.0,True
62,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,393.1785895890665,130.18179447255588,0.0,2.27,2726443.8376757368,0.0,1.0,0.0,2.27,0.0,0.12892,0.3813796124064699,391.0,True
63,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,318.2872616122254,101.80839471814468,0.0,2.27,2789128.8962685103,0.0,1.0,0.0,1.35,0.0,0.06808,0.282130907814122,391.0,True
64,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,164.30734098629014,51.703209816191645,0.0,2.27,2718506.5753093185,0.0,1.0,0.0,1.96,0.0,0.09027,0.14645614406321722,391.0,True
65,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,2629615.9415397528,0.0,1.0,0.0,1.65,0.0,0.06784,0.0,391.0,False
66,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,2529083.628510532,0.0,1.0,0.0,1.86,0.0,0.07452,0.0,391.0,False
67,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,2342794.4852248565,0.0,1.0,0.0,1.5,0.0,0.05025,0.0,391.0,False
68,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,2190250.670585447,0.0,1.0,0.0,1.67,0.0,0.05135,0.0,391.0,False
69,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,2099579.9579915977,0.0,1.0,0.0,1.47,0.0,0.03344,0.0,391.0,False
70,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,2170428.9898543097,0.0,1.0,0.0,1.7,0.0,0.05897,0.0,391.0,False
71,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,2248667.6054944177,0.0,1.0,0.0,1.57,0.0,0.06622,0.0,391.0,False
72,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,2333552.656358969,0.0,1.0,0.0,-0.42,0.0,0.0,0.0,391.0,False
73,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,2277314.2075699614,0.0,1.0,0.0,0.81,0.0,0.06859,0.0,391.0,False
74,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,2229365.3805511557,0.0,1.0,0.0,0.18,0.0,0.06312000000000001,0.0,391.0,False
75,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,2170428.9898543097,0.0,1.0,0.0,-1.35,0.0,0.02027,0.0,391.0,False
76,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,2140352.307448472,0.0,1.0,0.0,-0.75,0.0,0.05609,0.0,391.0,False
77,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,2109846.9138778765,0.0,1.0,0.0,-1.06,0.0,0.05322,0.0,391.0,False
78,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,2089262.5493221283,0.0,1.0,0.0,-2.12,0.0,0.0206,0.0,391.0,False
79,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,2004812.7094569206,0.0,1.0,0.0,-1.62,0.0,0.05037,0.0,391.0,False
80,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,57.4946275115441,35.83970807531284,0.0,2.27,1939063.175866119,0.0,1.0,0.0,-1.87,0.0,0.05131,0.04745217453315542,391.0,True
81,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,349.6399243330318,109.54209174159399,0.0,2.27,1950175.376728975,0.0,1.0,0.0,2.5,0.0,0.26616,0.2015563318140023,391.0,True
82,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,437.87400528065916,143.06650804406812,0.0,2.27,2078893.9366884497,0.0,1.0,0.0,-0.59,0.0,0.09562999999999999,0.32478658626575935,391.0,True
83,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,474.07873681621913,158.55232919838625,0.0,2.27,2140352.307448472,0.0,1.0,0.0,0.95,0.0,0.13908,0.4087449996951635,391.0,True
84,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,472.88586052822626,159.09184325310758,0.0,2.27,2190250.670585447,0.0,1.0,0.0,3.31,0.0,0.23424,0.44770994497483935,391.0,True
85,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,461.0526457619294,154.96004207279324,0.0,2.27,2150424.6092341854,0.0,1.0,0.0,2.77,0.0,0.20185999999999998,0.4390260254765936,391.0,True
86,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,425.50901013541517,141.5240154531275,0.0,2.27,2120064.1499728253,0.0,1.0,0.0,3.04,0.0,0.21233000000000002,0.3832850359633761,391.0,True
87,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,346.96453500340596,111.70959313454652,0.0,2.27,2078893.9366884497,0.0,1.0,0.0,1.46,0.0,0.12531,0.28428563275417223,391.0,True
88,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,180.81065985422634,57.34623189976682,0.0,2.27,1950175.376728975,0.0,1.0,0.0,2.69,0.0,0.18552000000000002,0.14877446157343993,391.0,True
89,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1800374.9609456358,0.0,1.0,0.0,2.07,0.0,0.15099,0.0,391.0,False
90,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1176000.0,0.0,1.0,0.0,-0.52,0.0,0.007559999999999999,0.0,391.0,False
91,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,857149.9285422591,0.0,1.0,0.0,0.8,0.0,0.04023,0.0,391.0,False
92,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,509222.93742524984,0.0,1.0,0.0,0.14,0.0,0.0,0.0,391.0,False
93,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,360074.99218912714,0.0,1.0,0.0,-1.12,0.0,0.01275,0.0,391.0,False
94,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,294000.0,0.0,1.0,0.0,-0.72,0.0,0.02877,0.0,391.0,False
95,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,294000.0,0.0,1.0,0.0,-0.92,0.0,0.01967,0.0,391.0,False
96,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,294000.0,0.0,1.0,0.0,-1.71,0.0,0.0,0.0,391.0,False
97,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,207889.39366884498,0.0,1.0,0.0,-1.31,0.0,0.019469999999999998,0.0,391.0,False
98,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,294000.0,0.0,1.0,0.0,-1.51,0.0,0.03128,0.0,391.0,False
99,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,588000.0,0.0,1.0,0.0,-1.76,0.0,0.07335,0.0,391.0,False
100,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,509222.93742524984,0.0,1.0,0.0,-1.72,0.0,0.07091,0.0,391.0,False
101,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,509222.93742524984,0.0,1.0,0.0,-1.74,0.0,0.06809,0.0,391.0,False
102,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,550023.6358557694,0.0,1.0,0.0,-1.08,0.0,0.0946,0.0,391.0,False
103,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1378982.2333880884,0.0,1.0,0.0,-1.51,0.0,0.06828,0.0,391.0,False
104,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,13.034483191871312,9.188101522959105,0.0,2.27,1596828.7322064317,0.0,1.0,0.0,-1.29,0.0,0.06949,0.04735234441857944,391.0,False
105,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,68.91298710619576,44.4641054281554,0.0,2.27,1788332.1839076765,0.0,1.0,0.0,-0.94,0.0,0.07754,0.2017591355621295,391.0,True
106,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,98.32850615211969,73.88211386379288,0.0,2.27,1882518.5258052575,0.0,1.0,0.0,-1.03,0.0,0.06822,0.32534418411574034,391.0,True
107,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,117.33598590451311,92.95962311598083,0.0,2.27,1972211.9561548147,0.0,1.0,0.0,-0.98,0.0,0.06558,0.4096853732544326,391.0,True
108,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,371.4127397124896,124.78397974542337,0.0,2.27,2068473.3500821323,0.0,1.0,0.0,1.05,0.0,0.15266,0.4490349903188097,391.0,True
109,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,362.18002511609694,121.609112876942,0.0,2.27,2099579.9579915977,0.0,1.0,0.0,-0.26,0.0,0.07324,0.4407114239342513,391.0,True
110,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,334.7405509558633,111.23295177593991,0.0,2.27,2140352.307448472,0.0,1.0,0.0,0.4,0.0,0.08553999999999999,0.385281911394521,391.0,True
111,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,256.6069855013989,82.4879625785364,0.0,2.27,2180362.3552061245,0.0,1.0,0.0,-0.32,0.0,0.037610000000000005,0.2865238823776009,391.0,True
112,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,136.64536902687655,43.09641922659955,0.0,2.27,2078893.9366884497,0.0,1.0,0.0,0.6,0.0,0.08714,0.1511675333556347,391.0,True
113,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1927886.926144788,0.0,1.0,0.0,0.14,0.0,0.07172,0.0,391.0,False
114,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1455225.7556819147,0.0,1.0,0.0,-0.9,0.0,0.015780000000000002,0.0,391.0,False
115,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1569530.5030486027,0.0,1.0,0.0,-0.51,0.0,0.04365,0.0,391.0,False
116,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1714299.8570845183,0.0,1.0,0.0,-0.7,0.0,0.04509,0.0,391.0,False
117,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1871004.5430196044,0.0,1.0,0.0,-1.56,0.0,0.01711,0.0,391.0,False
118,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1800374.9609456358,0.0,1.0,0.0,-1.13,0.0,0.0406,0.0,391.0,False
119,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1726858.998297197,0.0,1.0,0.0,-1.35,0.0,0.03875,0.0,391.0,False
120,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1663115.1493507598,0.0,1.0,0.0,-2.05,0.0,0.01951,0.0,391.0,False
121,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1623668.0695265273,0.0,1.0,0.0,-1.73,0.0,0.03739,0.0,391.0,False
122,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1583238.453297544,0.0,1.0,0.0,-1.9,0.0,0.036410000000000005,0.0,391.0,False
123,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1555701.7709059792,0.0,1.0,0.0,-2.01,0.0,0.03777,0.0,391.0,False
124,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1527668.8122757499,0.0,1.0,0.0,-2.04,0.0,0.03549,0.0,391.0,False
125,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1484627.2259392252,0.0,1.0,0.0,-2.03,0.0,0.0348,0.0,391.0,False
126,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1455225.7556819147,0.0,1.0,0.0,-0.31,0.0,0.1036,0.0,391.0,False
127,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1440299.9687565085,0.0,1.0,0.0,-1.46,0.0,0.03525,0.0,391.0,False
128,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,58.060542203246534,36.20244035369872,0.0,2.27,1425217.8780804006,0.0,1.0,0.0,-0.89,0.0,0.03789,0.04735249580025122,391.0,True
129,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,346.0644740874527,108.36862898587242,0.0,2.27,1425217.8780804006,0.0,1.0,0.0,3.82,0.0,0.24845,0.20206593939543868,391.0,True
130,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,432.8368346293513,141.421122820022,0.0,2.27,1927886.926144788,0.0,1.0,0.0,1.06,0.0,0.09278,0.32600755211205246,391.0,True
131,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,468.4840695150403,156.68356547726876,0.0,2.27,2047473.0767460656,0.0,1.0,0.0,2.44,0.0,0.1468,0.4107309178666545,391.0,True
132,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,473.4906856559636,159.35155249739293,0.0,2.27,2140352.307448472,0.0,1.0,0.0,3.85,0.0,0.2099,0.4504622792950508,391.0,True
133,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,462.16573335812325,155.3617625500109,0.0,2.27,2180362.3552061245,0.0,1.0,0.0,3.82,0.0,0.22910999999999998,0.44249400977507525,391.0,True
134,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,427.3850347351465,142.2779949809737,0.0,2.27,2209894.567620817,0.0,1.0,0.0,3.83,0.0,0.24825,0.3873691337063262,391.0,True
135,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,362.95363079549384,117.09089924843929,0.0,2.27,2229365.3805511557,0.0,1.0,0.0,1.07,0.0,0.11949000000000001,0.28884432029472407,391.0,True
136,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,196.20098689803805,62.014276337526105,0.0,2.27,2120064.1499728253,0.0,1.0,0.0,2.92,0.0,0.21277,0.15363387275431675,391.0,True
137,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1893962.5128285936,0.0,1.0,0.0,1.99,0.0,0.15763,0.0,391.0,False
138,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1527668.8122757499,0.0,1.0,0.0,-0.67,0.0,0.0473,0.0,391.0,False
139,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1455225.7556819147,0.0,1.0,0.0,0.48,0.0,0.09366000000000001,0.0,391.0,False
140,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1378982.2333880884,0.0,1.0,0.0,-0.1,0.0,0.06758,0.0,391.0,False
141,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1314807.9707698764,0.0,1.0,0.0,-2.08,0.0,0.0,0.0,391.0,False
142,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1229890.239005091,0.0,1.0,0.0,-1.15,0.0,0.04301,0.0,391.0,False
143,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1176000.0,0.0,1.0,0.0,-1.62,0.0,0.04071,0.0,391.0,False
144,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1157479.157479736,0.0,1.0,0.0,-3.19,0.0,0.0002,0.0,391.0,False
145,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1060032.0749864127,0.0,1.0,0.0,-2.45,0.0,0.04088,0.0,391.0,False
146,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,997002.5075194143,0.0,1.0,0.0,-2.82,0.0,0.04024,0.0,391.0,False
147,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,952668.8826659553,0.0,1.0,0.0,-4.48,0.0,0.0,0.0,391.0,False
148,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,749555.8684981393,0.0,1.0,0.0,-3.62,0.0,0.036719999999999996,0.0,391.0,False
149,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,550023.6358557694,0.0,1.0,0.0,-4.05,0.0,0.034010000000000006,0.0,391.0,False
150,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,588000.0,0.0,1.0,0.0,-3.79,0.0,0.01183,0.0,391.0,False
