,Tleaf_C,g_sv,f_LS,A_n,A_c,A_j,A_p,A_n_limit_factor,R_d,fO3_h_out,fO3_d_out,fO3_l,c_i,Canopy_A_n
7647,12.67,17051.68784370605,0.0,-0.1832167314605809,0.0,27.850670054836485,28.934514797410433,A_c,0.1832167314605809,1,1.0,1.0,408.3378265634069,-0.0
7648,15.47,16282.098067310686,0.0,-0.22747296111611373,0.0,15.023416015873014,38.668818071251145,A_c,0.22747296111611373,1,1.0,1.0,413.53471201547575,-0.0
7649,14.07,16668.302960942525,0.0,-0.2042567712701436,0.0,0.0,33.49946839710022,A_c,0.2042567712701436,1,1.0,1.0,410.7732916591144,-0.0
7650,8.93,17820.895723482572,0.0,-0.1363155089489305,0.0,0.0,19.325176728547486,A_c,0.1363155089489305,1,1.0,1.0,403.4444173667067,-0.0
7651,11.43,17325.460312798794,0.0,-0.16624992684532566,0.0,0.0,25.35729925692574,A_c,0.16624992684532566,1,1.0,1.0,406.6040794414556,-0.0
7652,10.18,17589.148393837488,0.0,-0.15060644286369393,0.0,0.0,22.156343680617194,A_c,0.15060644286369393,1,1.0,1.0,404.9334907627036,-0.0
7653,6.82,18178.232402367736,0.0,-0.11496896609476104,0.0,0.0,15.285541547522865,A_c,0.11496896609476104,1,1.0,1.0,401.2974619225689,-0.0
7654,8.23,17947.484492345568,0.0,-0.12886358119586208,0.0,0.0,17.88775766130357,A_c,0.12886358119586208,1,1.0,1.0,402.68783550118235,-0.0
7655,7.52,18062.040309002474,0.0,-0.12168636855061635,0.0,0.0,16.530449518360356,A_c,0.12168636855061635,1,1.0,1.0,401.9735232882889,-0.0
7656,5.2,18403.199967403485,0.0,-0.10070049925301838,0.0,0.0,12.7289025299965,A_c,0.10070049925301838,1,1.0,1.0,399.91107804215994,-0.0
7657,6.28,18245.532091773282,0.0,-0.11002003217309135,0.0,0.0,14.384880323610957,A_c,0.11002003217309135,1,1.0,1.0,400.834775254188,-0.0
7658,5.74,18318.39038383434,0.0,-0.10526619147554107,0.0,0.0,13.53346827622876,A_c,0.10526619147554107,1,1.0,1.0,400.37938128669555,-0.0
7659,4.27,18511.169425936216,0.0,-0.0932589581166034,0.0,0.0,11.446394284750426,A_c,0.0932589581166034,1,1.0,1.0,399.2190761911169,-0.0
7660,4.89,18430.541282313912,0.0,-0.0981618462051158,0.0,0.0,12.287287631315417,A_c,0.0981618462051158,1,1.0,1.0,399.69417565491864,-0.0
7661,4.58,18470.769342460986,0.0,-0.09568173844100365,0.0,0.0,11.85992307552332,A_c,0.09568173844100365,1,1.0,1.0,399.4627743905682,-0.0
7662,6.72,18168.368755638327,0.0,-0.11403745374768942,0.0,0.0,15.114924267960719,A_c,0.11403745374768942,1,1.0,1.0,401.2507738998387,-0.0
7663,5.08,18424.46367729128,0.0,-0.09971077121403939,0.0,0.0,12.55623751395493,A_c,0.09971077121403939,1,1.0,1.0,399.84829590602385,-0.0
7664,5.9,18333.986223392658,0.0,-0.10665481334634849,0.0,20.49308027547709,13.780748140921022,A_c,0.10665481334634849,1,1.0,1.0,400.51013593110395,-0.0
7665,16.36,16107.76572181814,0.0,-0.2434537322690198,0.0,32.83073816591675,42.2880424538422,A_c,0.2434537322690198,1,1.0,1.0,415.6451392998326,-0.0
7666,9.94,17732.618404520294,0.0,-0.14776104058177963,0.0,29.45292936707658,21.585206084925133,A_c,0.14776104058177963,1,1.0,1.0,404.4608404563545,-0.0
7667,13.15,17072.641643891442,0.0,-0.19019709879756558,0.0,34.15104949338665,30.434448049809912,A_c,0.19019709879756558,1,1.0,1.0,408.98240082964696,-0.0
7668,16.58,16160.269220627451,0.0,-0.24755821837929365,0.0,34.26198127539299,43.223772632504485,A_c,0.24755821837929365,1,1.0,1.0,415.70935870866265,-0.0
7669,16.45,16193.275158491439,0.0,-0.2451253028317295,0.0,33.37761015557442,42.6688552864651,A_c,0.2451253028317295,1,1.0,1.0,415.418543715374,-0.0
7670,16.52,16162.156677570101,0.0,-0.24643261961920374,0.0,31.12800374504194,42.96694320660181,A_c,0.24643261961920374,1,1.0,1.0,415.59718837979705,-0.0
7671,13.0,17111.585380635377,0.0,-0.1879901648829438,0.0,27.657343759971198,29.95857009675173,A_c,0.1879901648829438,1,1.0,1.0,408.73241876514646,-0.0
7672,15.39,16486.168317607164,0.0,-0.2260842897098468,0.0,14.549261826203683,38.35639348362191,A_c,0.2260842897098468,1,1.0,1.0,413.13542490143413,-0.0
7673,14.2,16805.21506613028,0.0,-0.20631795752629034,0.0,0.0,33.953332108007785,A_c,0.20631795752629034,1,1.0,1.0,410.8278639660939,-0.0
7674,9.37,17850.226891276438,0.0,-0.14119846041316492,0.0,0.0,20.28186231813323,A_c,0.14119846041316492,1,1.0,1.0,403.9045861911617,-0.0
7675,11.78,17386.08208362859,0.0,-0.17088777596016666,0.0,0.0,26.324870607209103,A_c,0.17088777596016666,1,1.0,1.0,407.06555884744574,-0.0
7676,10.57,17639.02432453844,0.0,-0.15533686213275139,0.0,0.0,23.113625488841627,A_c,0.15533686213275139,1,1.0,1.0,405.38541401107113,-0.0
7677,7.41,18187.70386153357,0.0,-0.12060761584351468,0.0,0.0,16.328836052507963,A_c,0.12060761584351468,1,1.0,1.0,401.80835473761715,-0.0
7678,8.72,17968.527820989682,0.0,-0.13403971026000533,0.0,0.0,18.88324460324481,A_c,0.13403971026000533,1,1.0,1.0,403.16319928111307,-0.0
7679,8.06,18066.280909580433,0.0,-0.12711080744342884,0.0,0.0,17.553771083674786,A_c,0.12711080744342884,1,1.0,1.0,402.47318655728066,-0.0
7680,6.09,18333.28823714597,0.0,-0.10832550034416993,0.0,0.0,14.079819079520629,A_c,0.10832550034416993,1,1.0,1.0,400.6266418652167,-0.0
7681,6.98,18222.42546355318,0.0,-0.11647383134062167,0.0,0.0,15.562226091120012,A_c,0.11647383134062167,1,1.0,1.0,401.45790395065353,-0.0
7682,6.54,18279.305779633403,0.0,-0.11237806237952298,0.0,0.0,14.81223279965103,A_c,0.11237806237952298,1,1.0,1.0,401.1160567932016,-0.0
7683,4.97,18447.582444345207,0.0,-0.09881132831915636,0.0,0.0,12.399871665513743,A_c,0.09881132831915636,1,1.0,1.0,399.77566410738734,-0.0
7684,5.72,18360.45593148876,0.0,-0.10509377869383038,0.0,0.0,13.502848683407766,A_c,0.10509377869383038,1,1.0,1.0,400.5577467238543,-0.0
7685,5.35,18395.161377053282,0.0,-0.10195026544931017,0.0,0.0,12.94782879367519,A_c,0.10195026544931017,1,1.0,1.0,400.34226493801236,-0.0
7686,6.98,18229.371775962776,0.0,-0.11647383134062167,0.0,0.0,15.562226091120012,A_c,0.11647383134062167,1,1.0,1.0,401.5359347412193,-0.0
7687,5.64,18368.956306811073,0.0,-0.10440670129544886,0.0,0.0,13.38101042825017,A_c,0.10440670129544886,1,1.0,1.0,400.49104772857663,-0.0
7688,6.31,18303.223573440762,0.0,-0.11028978959984312,0.0,20.66564450339752,14.433602425016188,A_c,0.11028978959984312,1,1.0,1.0,400.93736152248425,-0.0
7689,15.56,16401.230169635997,0.0,-0.2290444854972457,0.0,32.3889685820041,39.0228155405341,A_c,0.2290444854972457,1,1.0,1.0,413.8209508056822,-0.0
7690,9.86,17778.02810282997,0.0,-0.1468235144472735,0.0,29.319398254650565,21.397810574940504,A_c,0.1468235144472735,1,1.0,1.0,404.33731662110245,-0.0
7691,12.72,17181.77190389322,0.0,-0.1839328129535068,0.0,33.60659794238148,29.08767126760415,A_c,0.1839328129535068,1,1.0,1.0,408.2678938130322,-0.0
7692,16.84,16044.327228410299,0.0,-0.2524900231986741,0.0,37.606337928657055,44.350875925581086,A_c,0.2524900231986741,1,1.0,1.0,416.3573782467512,-0.0
7693,16.02,16294.287531397882,0.0,-0.237232014570182,0.0,36.26102268011088,40.87411826921864,A_c,0.237232014570182,1,1.0,1.0,414.45927963282685,-0.0
7694,16.44,16156.627365449094,0.0,-0.24493905887888875,0.0,34.34413113403238,42.6264071066705,A_c,0.24493905887888875,1,1.0,1.0,415.424485019131,-0.0
7695,13.25,17028.550919930287,0.0,-0.1916814611336035,0.0,27.880776875977578,30.755354664515252,A_c,0.1916814611336035,1,1.0,1.0,409.1403947459547,-0.0
7696,15.65,16385.783188564437,0.0,-0.23062587729837122,0.0,14.42833688810418,39.37948963683847,A_c,0.23062587729837122,1,1.0,1.0,413.67866616672575,-0.0
7697,14.46,16718.366743807186,0.0,-0.2104972072286358,0.0,0.0,34.876855176952134,A_c,0.2104972072286358,1,1.0,1.0,411.2953104260298,-0.0
7698,10.56,17624.28734263921,0.0,-0.1552138977943317,0.0,0.0,23.08862103811425,A_c,0.1552138977943317,1,1.0,1.0,405.25026780682083,-0.0
7699,12.36,17248.80493704735,0.0,-0.1788333787622167,0.0,0.0,28.000693658482568,A_c,0.1788333787622167,1,1.0,1.0,407.7745444987145,-0.0
7700,11.46,17446.170837275913,0.0,-0.1666429174623362,0.0,0.0,25.43897249887144,A_c,0.1666429174623362,1,1.0,1.0,406.4540533502165,-0.0
7701,10.33,17673.777617999054,0.0,-0.15241007784742988,0.0,0.0,22.52020892849484,A_c,0.15241007784742988,1,1.0,1.0,404.95040491246664,-0.0
7702,10.49,17639.14623102585,0.0,-0.15435562725273885,0.0,0.0,22.91427143517696,A_c,0.15435562725273885,1,1.0,1.0,405.14186336021737,-0.0
7703,10.42,17648.54264233953,0.0,-0.15350168238085268,0.0,0.0,22.741109902881266,A_c,0.15350168238085268,1,1.0,1.0,405.04652421988015,-0.0
7704,9.72,17774.35419627275,0.0,-0.14519587668798192,0.0,0.0,21.073414023004833,A_c,0.14519587668798192,1,1.0,1.0,404.1857951904656,-0.0
7705,10.15,17703.44812470254,0.0,-0.15024805802804272,0.0,0.0,22.084211502414476,A_c,0.15024805802804272,1,1.0,1.0,404.6922910562208,-0.0
7706,9.94,17750.774089826533,0.0,-0.14776104058177963,0.0,0.0,21.585206084925133,A_c,0.14776104058177963,1,1.0,1.0,404.4245835463041,-0.0
7707,9.83,17779.469573582246,0.0,-0.14647334187076674,0.0,0.0,21.32791827195264,A_c,0.14647334187076674,1,1.0,1.0,404.2815967268334,-0.0
7708,9.76,17811.825636040507,0.0,-0.14565923005903592,0.0,0.0,21.16564052309599,A_c,0.14565923005903592,1,1.0,1.0,404.1839629038444,-0.0
7709,9.8,17823.756849238416,0.0,-0.14612393046313302,0.0,0.0,21.25823301044387,A_c,0.14612393046313302,1,1.0,1.0,404.2166974711464,-0.0
7710,9.39,17914.3394469482,0.0,-0.14142415382040324,0.0,0.0,20.326355294112922,A_c,0.14142415382040324,1,1.0,1.0,403.7258824392054,-0.0
7711,9.68,17867.00983979239,0.0,-0.14473386684311756,0.0,0.0,20.981552319905546,A_c,0.14473386684311756,1,1.0,1.0,404.0714847808214,-0.0
7712,9.54,17894.951567317577,0.0,-0.14312736221284633,0.0,10.451572739570961,20.66289198689862,A_c,0.14312736221284633,1,1.0,1.0,403.92765288527994,-0.0
7713,12.5,17315.40898014631,0.0,-0.18080099566313834,0.0,29.419309435995245,28.41907698313674,A_c,0.18080099566313834,1,1.0,1.0,407.9137579270921,-0.0
7714,10.43,17784.179368345878,0.0,-0.15362341041135594,0.0,29.49908755998467,22.765774771962054,A_c,0.15362341041135594,1,1.0,1.0,404.9612700809432,-0.0
7715,11.47,17617.910251183126,0.0,-0.16677410221836556,0.0,31.326450272258853,25.46624907839206,A_c,0.16677410221836556,1,1.0,1.0,406.2965812562745,-0.0
7716,12.95,17343.50554604787,0.0,-0.18725971636867436,0.0,32.02645800473878,29.80139687726793,A_c,0.18725971636867436,1,1.0,1.0,408.441517184383,-0.0
7717,12.65,17388.908200479855,0.0,-0.1829310101544516,0.0,31.192069051663616,28.873451039256743,A_c,0.1829310101544516,1,1.0,1.0,407.9886620508046,-0.0
7718,12.8,17335.925638036344,0.0,-0.1850838440717888,0.0,29.681647844425573,29.334203468938124,A_c,0.1850838440717888,1,1.0,1.0,408.2355208436897,-0.0
7719,10.84,17713.165195375565,0.0,-0.15869063095984234,0.0,25.355869386250248,23.798030382272284,A_c,0.15869063095984234,1,1.0,1.0,405.4627253570942,-0.0
7720,12.24,17425.671305238324,0.0,-0.1771623881356771,0.0,13.38516002306607,27.64641899411134,A_c,0.1771623881356771,1,1.0,1.0,407.4070825103132,-0.0
7721,11.54,17569.308663485168,0.0,-0.16769503209122807,0.0,0.0,25.657917413892584,A_c,0.16769503209122807,1,1.0,1.0,406.4093860869393,-0.0
7722,7.78,18149.95443651843,0.0,-0.12427121446973365,0.0,0.0,17.016118447555563,A_c,0.12427121446973365,1,1.0,1.0,402.07957134259334,-0.0
7723,9.8,17837.795545495665,0.0,-0.14612393046313302,0.0,0.0,21.25823301044387,A_c,0.14612393046313302,1,1.0,1.0,404.2627325227976,-0.0
7724,8.78,17972.65355542444,0.0,-0.13468637814679393,0.0,0.0,19.008559795580975,A_c,0.13468637814679393,1,1.0,1.0,403.1378858244607,-0.0
7725,5.98,18347.912966781136,0.0,-0.10735537367210787,0.0,0.0,13.9059493651946,A_c,0.10735537367210787,1,1.0,1.0,400.4792821136275,-0.0
7726,7.19,18171.36791328445,0.0,-0.1184762314172067,0.0,0.0,15.932378229836942,A_c,0.1184762314172067,1,1.0,1.0,401.57175053967956,-0.0
7727,6.59,18245.656126797017,0.0,-0.11283678071849246,0.0,0.0,14.895747743146144,A_c,0.11283678071849246,1,1.0,1.0,401.03503945236366,-0.0
7728,5.82,18339.405222038316,0.0,-0.10595842674052897,0.0,0.0,13.65659035551912,A_c,0.10595842674052897,1,1.0,1.0,400.38077954171706,-0.0
7729,5.93,18322.08175313314,0.0,-0.10691703315531582,0.0,0.0,13.82757590532326,A_c,0.10691703315531582,1,1.0,1.0,400.45894229036463,-0.0
7730,5.88,18324.329696891164,0.0,-0.10648032628464599,0.0,0.0,13.749611174973632,A_c,0.10648032628464599,1,1.0,1.0,400.40937614700704,-0.0
7731,5.32,18395.356859573152,0.0,-0.1016991855979262,0.0,0.0,12.903766350143501,A_c,0.1016991855979262,1,1.0,1.0,399.94516598812936,-0.0
7732,5.66,18345.06162784818,0.0,-0.10457808527810902,0.0,0.0,13.411374213404667,A_c,0.10457808527810902,1,1.0,1.0,400.2180620469637,-0.0
7733,5.49,18364.818917307082,0.0,-0.10312946833210532,0.0,0.0,13.1553028118141,A_c,0.10312946833210532,1,1.0,1.0,400.07539675272983,-0.0
7734,7.35,18083.177188575155,0.0,-0.12002288815873413,0.0,0.0,16.21982063120945,A_c,0.12002288815873413,1,1.0,1.0,401.7205167696418,-0.0
7735,6.0,18302.1276247461,0.0,-0.10753116852995125,0.0,0.0,13.937413618870208,A_c,0.10753116852995125,1,1.0,1.0,400.4819834725034,-0.0
7736,6.68,18213.93974950867,0.0,-0.1136667804576813,0.0,20.630612800019602,15.047170513025534,A_c,0.1136667804576813,1,1.0,1.0,401.06439137240505,-0.0
7737,11.94,17251.943586035704,0.0,-0.1730469184378702,0.0,29.58817516543694,26.778035776656633,A_c,0.1730469184378702,1,1.0,1.0,407.16361698125576,-0.0
7738,8.88,17878.28273048358,0.0,-0.13577048046580223,0.0,27.79659007274379,19.219106950954156,A_c,0.13577048046580223,1,1.0,1.0,403.23469904577235,-0.0
7739,10.41,17604.057008662036,0.0,-0.1533800422296418,0.0,30.329147903076038,22.716469147530034,A_c,0.1533800422296418,1,1.0,1.0,405.0314403298646,-0.0
7740,12.18,17241.136486740703,0.0,-0.1763322348806349,0.0,31.56598443769448,27.470772984424848,A_c,0.1763322348806349,1,1.0,1.0,407.46513840990224,-0.0
7741,12.03,17270.664644833272,0.0,-0.17427232359045292,0.0,30.912387511777297,27.035974902876582,A_c,0.17427232359045292,1,1.0,1.0,407.2463081811038,-0.0
7742,12.11,17247.77097007728,0.0,-0.17536820001235817,0.0,29.511200128350684,27.267102053677846,A_c,0.17536820001235817,1,1.0,1.0,407.3716703392913,-0.0
7743,10.3,17625.935807349822,0.0,-0.15204778433543045,0.0,24.18767574264693,22.44700693432543,A_c,0.15204778433543045,1,1.0,1.0,404.89340560668313,-0.0
7744,11.55,17375.974134524255,0.0,-0.16782697088297155,0.0,12.523030158805339,25.685403445158936,A_c,0.16782697088297155,1,1.0,1.0,406.5561329711903,-0.0
7745,10.92,17517.91003469782,0.0,-0.15969693082344827,0.0,0.0,24.00428776721023,A_c,0.15969693082344827,1,1.0,1.0,405.6872879392853,-0.0
7746,8.44,17986.23223219088,0.0,-0.13105918528689015,0.0,0.0,18.308362252668974,A_c,0.13105918528689015,1,1.0,1.0,402.7497891619777,-0.0
7747,9.66,17772.621431692576,0.0,-0.14450336464931154,0.0,0.0,20.93575789568507,A_c,0.14450336464931154,1,1.0,1.0,404.1186508420153,-0.0
7748,9.04,17885.79864889935,0.0,-0.1375215982347451,0.0,0.0,19.560412401436512,A_c,0.1375215982347451,1,1.0,1.0,403.41979556463536,-0.0
7749,6.65,18266.38859531928,0.0,-0.1133894971227935,0.0,0.0,14.996539178947387,A_c,0.1133894971227935,1,1.0,1.0,401.0498447561313,-0.0
7750,7.84,18075.42457369306,0.0,-0.12487478292048636,0.0,0.0,17.13004096676982,A_c,0.12487478292048636,1,1.0,1.0,402.17877517305385,-0.0
7751,7.24,18161.09570565857,0.0,-0.11895759764230485,0.0,0.0,16.02169634684279,A_c,0.11895759764230485,1,1.0,1.0,401.5941790490009,-0.0
7752,5.61,18387.83013034665,0.0,-0.1041501058424721,0.0,0.0,13.33558406434468,A_c,0.1041501058424721,1,1.0,1.0,400.1582520653034,-0.0
7753,6.31,18276.627175555936,0.0,-0.11028978959984312,0.0,0.0,14.433602425016188,A_c,0.11028978959984312,1,1.0,1.0,400.7510414693462,-0.0
7754,5.96,18311.21657056811,0.0,-0.10717984107657486,0.0,0.0,13.874550812227127,A_c,0.10717984107657486,1,1.0,1.0,400.4530829603551,-0.0
7755,4.93,18437.488971033355,0.0,-0.09848609858612077,0.0,0.0,12.343460574557833,A_c,0.09848609858612077,1,1.0,1.0,399.6232396575813,-0.0
7756,5.38,18369.80981990685,0.0,-0.10220191089155858,0.0,0.0,12.992030616977921,A_c,0.10220191089155858,1,1.0,1.0,399.9791177403414,-0.0
7757,5.16,18393.245651494373,0.0,-0.10036959812368122,0.0,0.0,12.671104441541432,A_c,0.10036959812368122,1,1.0,1.0,399.80503267566803,-0.0
7758,6.67,18167.66439641376,0.0,-0.11357428402893055,0.0,0.0,15.030275906153735,A_c,0.11357428402893055,1,1.0,1.0,401.08409497270566,-0.0
7759,5.5,18349.27365146049,0.0,-0.10321417151940274,0.0,0.0,13.170239594420607,A_c,0.10321417151940274,1,1.0,1.0,400.0729218143613,-0.0
7760,6.08,18276.53805653252,0.0,-0.10823697763817837,0.0,20.036808837892746,14.063930081519059,A_c,0.10823697763817837,1,1.0,1.0,400.54936182635186,-0.0
7761,10.93,17432.770350493975,0.0,-0.15982312614966893,0.0,28.53780136633008,24.03018252877187,A_c,0.15982312614966893,1,1.0,1.0,405.77519687820984,-0.0
7762,8.08,17978.868725283923,0.0,-0.1273158818010539,0.0,26.629938800636534,17.59276477003046,A_c,0.1273158818010539,1,1.0,1.0,402.40905487446537,-0.0
7763,9.5,17731.590988457523,0.0,-0.1426713550534519,0.0,28.988612847639512,20.572657182122292,A_c,0.1426713550534519,1,1.0,1.0,403.9584960718049,-0.0
7764,11.74,17276.782224503237,0.0,-0.17035183754069547,0.0,31.226370021715272,26.212650611533046,A_c,0.17035183754069547,1,1.0,1.0,406.87421808786667,-0.0
7765,11.21,17396.125712931844,0.0,-0.16339368619417347,0.0,30.184315419112746,24.76548937091211,A_c,0.16339368619417347,1,1.0,1.0,406.12464408105666,-0.0
7766,11.48,17340.07463125421,0.0,-0.1669053810169498,0.0,29.13532413427704,25.493551772523254,A_c,0.1669053810169498,1,1.0,1.0,406.5027293383489,-0.0
7767,10.08,17633.364318267624,0.0,-0.14941484648592382,0.0,22.782179538085668,21.916728353421917,A_c,0.14941484648592382,1,1.0,1.0,404.6524066604728,-0.0
7768,11.18,17424.817399086085,0.0,-0.16300768110562583,0.0,11.383248977232903,24.685753228678404,A_c,0.16300768110562583,1,1.0,1.0,406.0755685300274,-0.0
7769,10.63,17555.436472864087,0.0,-0.15607651366182584,0.0,0.0,23.264165217303148,A_c,0.15607651366182584,1,1.0,1.0,405.3340487438561,-0.0
7770,8.82,17913.77928423102,0.0,-0.13511906862182857,0.0,0.0,19.092524664929854,A_c,0.13511906862182857,1,1.0,1.0,403.1859491649385,-0.0
7771,9.65,17772.72327326612,0.0,-0.14438823904346917,0.0,0.0,20.912894725444794,A_c,0.14438823904346917,1,1.0,1.0,404.13149192837676,-0.0
7772,9.23,17856.316560038907,0.0,-0.13962777484907338,0.0,0.0,19.97288441934314,A_c,0.13962777484907338,1,1.0,1.0,403.648010917669,-0.0
7773,7.59,18134.813934202783,0.0,-0.12237742120365154,0.0,0.0,16.659937834179495,A_c,0.12237742120365154,1,1.0,1.0,401.9275699572415,-0.0
7774,8.42,18000.710339381654,0.0,-0.13084862040829007,0.0,0.0,18.26791815989046,A_c,0.13084862040829007,1,1.0,1.0,402.77802827111475,-0.0
7775,8.01,18066.276430697893,0.0,-0.126599438526443,0.0,0.0,17.456633303832405,A_c,0.126599438526443,1,1.0,1.0,402.36654166910915,-0.0
7776,6.19,18324.066126244812,0.0,-0.10921436755151448,0.0,0.0,14.239624228839928,A_c,0.10921436755151448,1,1.0,1.0,400.6827877490915,-0.0
7777,7.13,18190.824204217828,0.0,-0.11790093729041676,0.0,0.0,15.825801654167648,A_c,0.11790093729041676,1,1.0,1.0,401.53931212590385,-0.0
7778,6.67,18247.053249001357,0.0,-0.11357428402893055,0.0,0.0,15.030275906153735,A_c,0.11357428402893055,1,1.0,1.0,401.1348365290703,-0.0
7779,6.47,18257.493842742395,0.0,-0.11173871445692832,0.0,0.0,14.696037801806204,A_c,0.11173871445692832,1,1.0,1.0,400.98199562759055,-0.0
7780,6.29,18280.033224444487,0.0,-0.11010988435759797,0.0,0.0,14.401104116582486,A_c,0.11010988435759797,1,1.0,1.0,400.7994824342836,-0.0
7781,6.38,18266.85624678642,0.0,-0.11092157183122746,0.0,0.0,14.547880726526662,A_c,0.11092157183122746,1,1.0,1.0,400.85863155591227,-0.0
7782,7.37,18118.411729644915,0.0,-0.12021750949124467,0.0,0.0,16.25608449292838,A_c,0.12021750949124467,1,1.0,1.0,401.75369104800757,-0.0
7783,6.78,18226.427880703293,0.0,-0.114595531463802,0.0,0.0,15.217082641609593,A_c,0.114595531463802,1,1.0,1.0,401.1719193073037,-0.0
7784,7.08,18183.926385352832,0.0,-0.11742347305002103,0.0,19.474168693753093,15.737489733466974,A_c,0.11742347305002103,1,1.0,1.0,401.43497594072664,-0.0
7785,10.52,17579.601444512275,0.0,-0.154722926666668,0.0,27.194052272786546,22.98884683639191,A_c,0.154722926666668,1,1.0,1.0,405.2061115366879,-0.0
7786,8.42,17964.658069878566,0.0,-0.13084862040829007,0.0,26.621788631618017,18.26791815989046,A_c,0.13084862040829007,1,1.0,1.0,402.74477792905145,-0.0
7787,9.47,17776.355367715394,0.0,-0.14233021899841058,0.0,28.41801870361049,20.50521626331069,A_c,0.14233021899841058,1,1.0,1.0,403.9040443994945,-0.0
7788,11.34,17399.096326222552,0.0,-0.16507601374223554,0.0,31.26728280771581,25.113683529644348,A_c,0.16507601374223554,1,1.0,1.0,406.2834164170762,-0.0
7789,10.82,17484.564442763043,0.0,-0.1584399601685614,0.0,30.227241724329467,23.746715533610026,A_c,0.1584399601685614,1,1.0,1.0,405.60370352677825,-0.0
7790,11.1,17399.66106642495,0.0,-0.16198239120126737,0.0,29.37577301377172,24.474246776752803,A_c,0.16198239120126737,1,1.0,1.0,406.00541782786615,-0.0
7791,9.06,17781.4394132653,0.0,-0.13774192931034665,0.0,24.238819131843243,19.603461980566944,A_c,0.13774192931034665,1,1.0,1.0,403.48637050787164,-0.0
7792,10.57,17466.002916748334,0.0,-0.15533686213275139,0.0,12.853567146037735,23.113625488841627,A_c,0.15533686213275139,1,1.0,1.0,405.33692772384705,-0.0
7793,9.81,17602.574530949274,0.0,-0.14624031644979504,0.0,0.0,21.281438457416254,A_c,0.14624031644979504,1,1.0,1.0,404.39739566882986,-0.0
7794,7.42,18029.70073707999,0.0,-0.120705322645375,0.0,0.0,16.347070672160104,A_c,0.120705322645375,1,1.0,1.0,401.8216136005608,-0.0
7795,8.51,17861.335646738087,0.0,-0.13179859734837635,0.0,0.0,18.45056255097434,A_c,0.13179859734837635,1,1.0,1.0,402.9264453462529,-0.0
7796,7.97,17973.542515205514,0.0,-0.12619169472127337,0.0,0.0,17.379278273874807,A_c,0.12619169472127337,1,1.0,1.0,402.3484909449274,-0.0
7797,6.08,18285.138629115565,0.0,-0.10823697763817837,0.0,0.0,14.063930081519059,A_c,0.10823697763817837,1,1.0,1.0,400.567717664571,-0.0
7798,6.97,18142.063115470795,0.0,-0.11637925349178138,0.0,0.0,15.54479899602282,A_c,0.11637925349178138,1,1.0,1.0,401.37082733622253,-0.0
7799,6.53,18199.699750780415,0.0,-0.11228652310974964,0.0,0.0,14.795581757427643,A_c,0.11228652310974964,1,1.0,1.0,400.9757711270215,-0.0
7800,5.83,18292.734084791027,0.0,-0.10604524758187721,0.0,0.0,13.672053280348633,A_c,0.10604524758187721,1,1.0,1.0,400.372874110642,-0.0
7801,6.0,18263.309047595285,0.0,-0.10753116852995125,0.0,0.0,13.937413618870208,A_c,0.10753116852995125,1,1.0,1.0,400.5087175022943,-0.0
7802,5.91,18271.21436921585,0.0,-0.10674215467665711,0.0,0.0,13.796341071840631,A_c,0.10674215467665711,1,1.0,1.0,400.427658341207,-0.0
7803,5.23,18363.850006418597,0.0,-0.10094932815985892,0.0,0.0,12.772411374169998,A_c,0.10094932815985892,1,1.0,1.0,399.8664247590306,-0.0
7804,5.61,18301.272348275987,0.0,-0.1041501058424721,0.0,0.0,13.33558406434468,A_c,0.1041501058424721,1,1.0,1.0,400.1781710161531,-0.0
7805,5.41,18321.666350931886,0.0,-0.1024541230706465,0.0,0.0,13.03637221373609,A_c,0.1024541230706465,1,1.0,1.0,400.0183316695195,-0.0
7806,6.25,18191.68758707016,0.0,-0.1097508768282622,0.0,0.0,14.336310203131324,A_c,0.1097508768282622,1,1.0,1.0,400.7282738303362,-0.0
7807,5.53,18291.829374664852,0.0,-0.10346866214656697,0.0,0.0,13.215144238956222,A_c,0.10346866214656697,1,1.0,1.0,400.11969204344507,-0.0
7808,5.87,18236.480436912396,0.0,-0.10639318046567799,0.0,19.54104948075932,13.734067109676547,A_c,0.10639318046567799,1,1.0,1.0,400.4031316672708,-0.0
7809,9.0,17701.335565289173,0.0,-0.13708189950642694,0.0,26.665143528585862,19.47457171011854,A_c,0.13708189950642694,1,1.0,1.0,403.4783207926493,-0.0
7810,7.15,18003.79505236473,0.0,-0.11809241828213807,0.0,25.403241948050102,15.861254023610618,A_c,0.11809241828213807,1,1.0,1.0,401.5666628551994,-0.0
7811,8.07,17815.858349128743,0.0,-0.1272133069446076,0.0,27.01844431126806,17.5732580113797,A_c,0.1272133069446076,1,1.0,1.0,402.49983137769044,-0.0
7812,9.09,17590.662657231645,0.0,-0.13807302924783288,0.0,28.521077026550923,19.668198299057913,A_c,0.13807302924783288,1,1.0,1.0,403.63869703330033,-0.0
7813,9.02,17578.928852924375,0.0,-0.13730158844038162,0.0,28.17583024949769,19.51744902626885,A_c,0.13730158844038162,1,1.0,1.0,403.57938595411196,-0.0
7814,9.05,17547.418456139167,0.0,-0.13763172358607018,0.0,27.45510317460848,19.581926406442552,A_c,0.13763172358607018,1,1.0,1.0,403.63468839892414,-0.0
